ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601000.SH,20121212,3.23,3.27,3.19,3.25,3.25,0.0,0.0,80327.24,25908.039,1.2265,0.45,14.3002,11.6364,1.3166,2.2008,1.6708,1.82,1.37,203035.1504,104035.1504,65493.5504,659864.2388,338114.2388
601000.SH,20121211,3.26,3.28,3.2,3.25,3.3,-0.04999999999999982,-1.5152,118907.08,38587.069,1.8156,0.57,14.3002,11.6364,1.3166,2.2008,1.6708,1.82,1.37,203035.1504,104035.1504,65493.5504,659864.2388,338114.2388
601000.SH,20121210,3.31,3.34,3.26,3.3,3.31,-0.010000000000000231,-0.3021,140973.35,46413.707,2.1525,0.65,14.5202,11.8154,1.3368,2.2347,1.6966,1.79,1.35,203035.1504,104035.1504,65493.5504,670015.9963,343315.9963
601000.SH,20121207,3.22,3.33,3.19,3.31,3.24,0.06999999999999984,2.1605,191285.23,62260.628,2.9207,1.04,14.5642,11.8512,1.3409,2.2415,1.7017,1.79,1.34,203035.1504,104035.1504,65493.5504,672046.3478,344356.3478
601000.SH,20121206,3.13,3.39,3.11,3.24,3.19,0.050000000000000266,1.5674,232658.22,75987.808,3.5524,1.67,14.2562,11.6006,1.3125,2.1941,1.6657,1.82,1.37,203035.1504,104035.1504,65493.5504,657833.8873,337073.8873
601000.SH,20121205,3.09,3.23,3.04,3.19,3.15,0.040000000000000036,1.2698,215198.65,67683.843,3.2858,2.11,14.0362,11.4215,1.2923,2.1602,1.64,1.85,1.39,203035.1504,104035.1504,65493.5504,647682.1298,331872.1298
601000.SH,20121204,3.09,3.24,3.08,3.15,3.05,0.10000000000000009,3.2787,269996.39,84947.18,4.1225,4.97,13.8602,11.2783,1.2761,2.1331,1.6194,1.88,1.41,203035.1504,104035.1504,65493.5504,639560.7238,327710.7238
601000.SH,20121203,2.79,3.05,2.78,3.05,2.77,0.2799999999999998,10.1083,181529.06,54215.07,2.7717,8.78,13.4202,10.9203,1.2356,2.0654,1.568,1.94,1.46,203035.1504,104035.1504,65493.5504,619257.2087,317307.2087
601000.SH,20121130,2.75,2.79,2.73,2.77,2.75,0.020000000000000018,0.7273,16075.52,4448.419,0.2455,0.75,12.1881,9.9178,1.1221,1.8758,1.4241,2.13,1.6,203035.1504,104035.1504,65493.5504,562407.3666,288177.3666
601000.SH,20121129,2.76,2.78,2.73,2.75,2.74,0.009999999999999787,0.365,13810.12,3797.665,0.2109,0.58,12.1001,9.8462,1.114,1.8622,1.4138,2.15,1.62,203035.1504,104035.1504,65493.5504,558346.6636,286096.6636
601000.SH,20121128,2.81,2.82,2.74,2.74,2.82,-0.07999999999999963,-2.8369,27708.06,7659.286,0.4231,1.0,12.0561,9.8104,1.11,1.8555,1.4087,2.16,1.62,203035.1504,104035.1504,65493.5504,556316.3121,285056.3121
601000.SH,20121127,2.87,2.89,2.8,2.82,2.87,-0.050000000000000266,-1.7422,32362.0,9162.496,0.4941,1.27,12.4081,10.0968,1.1424,1.9096,1.4498,2.1,1.58,203035.1504,104035.1504,65493.5504,572559.1241,293379.1241
601000.SH,20121126,2.88,2.9,2.87,2.87,2.88,-0.009999999999999787,-0.3472,13419.12,3865.746,0.2049,0.49,12.6281,10.2758,1.1626,1.9435,1.4755,2.06,1.55,203035.1504,104035.1504,65493.5504,582710.8816,298580.8816
601000.SH,20121123,2.88,2.91,2.88,2.88,2.88,0.0,0.0,20128.34,5831.724,0.3073,0.63,12.6721,10.3116,1.1667,1.9503,1.4806,2.05,1.54,203035.1504,104035.1504,65493.5504,584741.2332,299621.2332
601000.SH,20121122,2.92,2.92,2.88,2.88,2.93,-0.050000000000000266,-1.7065,25581.88,7401.015,0.3906,0.7,12.6721,10.3116,1.1667,1.9503,1.4806,2.05,1.54,203035.1504,104035.1504,65493.5504,584741.2332,299621.2332
601000.SH,20121121,2.83,2.96,2.83,2.93,2.85,0.08000000000000007,2.807,46627.48,13585.968,0.7119,1.04,12.8921,10.4906,1.1869,1.9841,1.5063,2.02,1.52,203035.1504,104035.1504,65493.5504,594892.9907,304822.9907
601000.SH,20121120,2.89,2.9,2.85,2.85,2.88,-0.029999999999999805,-1.0417,21490.8,6187.95,0.3281,0.37,12.5401,10.2042,1.1545,1.93,1.4652,2.07,1.56,203035.1504,104035.1504,65493.5504,578650.1786,296500.1786
601000.SH,20121119,2.87,2.9,2.85,2.88,2.88,0.0,0.0,23992.36,6893.054,0.3663,0.39,12.6721,10.3116,1.1667,1.9503,1.4806,2.05,1.54,203035.1504,104035.1504,65493.5504,584741.2332,299621.2332
601000.SH,20121116,2.83,2.89,2.83,2.88,2.86,0.020000000000000018,0.6993,41521.2,11823.814,0.634,0.69,12.6721,10.3116,1.1667,1.9503,1.4806,2.05,1.54,203035.1504,104035.1504,65493.5504,584741.2332,299621.2332
601000.SH,20121115,2.92,2.93,2.85,2.86,2.93,-0.07000000000000028,-2.3891,49025.36,14194.483,0.7486,0.83,12.5841,10.24,1.1586,1.9367,1.4703,2.07,1.55,203035.1504,104035.1504,65493.5504,580680.5301,297540.5301
601000.SH,20121114,2.98,3.0,2.92,2.93,3.0,-0.06999999999999984,-2.3333,87903.15,25822.505,1.3422,1.94,12.8921,10.4906,1.1869,1.9841,1.5063,2.02,1.52,203035.1504,104035.1504,65493.5504,594892.9907,304822.9907
601000.SH,20121113,3.06,3.07,2.91,3.0,3.06,-0.06000000000000005,-1.9608,89088.21,26675.864,1.3603,2.54,13.2002,10.7413,1.2153,2.0315,1.5423,1.97,1.48,203035.1504,104035.1504,65493.5504,609105.4512,312105.4512
601000.SH,20121112,3.06,3.1,3.05,3.06,3.08,-0.020000000000000018,-0.6494,37852.0,11603.181,0.578,1.13,13.4642,10.9561,1.2396,2.0722,1.5732,1.93,1.45,203035.1504,104035.1504,65493.5504,621287.5602,318347.5602
601000.SH,20121109,3.15,3.16,3.08,3.08,3.15,-0.06999999999999984,-2.2222,36863.95,11466.674,0.5629,1.07,13.5522,11.0277,1.2477,2.0857,1.5834,1.92,1.44,203035.1504,104035.1504,65493.5504,625348.2632,320428.2632
601000.SH,20121108,3.18,3.21,3.14,3.15,3.2,-0.050000000000000266,-1.5625,42532.86,13499.83,0.6494,1.19,13.8602,11.2783,1.2761,2.1331,1.6194,1.88,1.41,203035.1504,104035.1504,65493.5504,639560.7238,327710.7238
601000.SH,20121107,3.21,3.22,3.17,3.2,3.2,0.0,0.0,20718.87,6602.03,0.3163,0.58,14.0802,11.4573,1.2963,2.167,1.6451,1.85,1.39,203035.1504,104035.1504,65493.5504,649712.4813,332912.4813
601000.SH,20121106,3.23,3.24,3.17,3.2,3.23,-0.029999999999999805,-0.9288,37723.54,12045.741,0.576,0.93,14.0802,11.4573,1.2963,2.167,1.6451,1.85,1.39,203035.1504,104035.1504,65493.5504,649712.4813,332912.4813
601000.SH,20121105,3.24,3.25,3.22,3.23,3.25,-0.020000000000000018,-0.6154,29661.68,9596.441,0.4529,0.78,14.2122,11.5648,1.3085,2.1873,1.6606,1.83,1.38,203035.1504,104035.1504,65493.5504,655803.5358,336033.5358
601000.SH,20121102,3.25,3.27,3.21,3.25,3.24,0.009999999999999787,0.3086,41581.42,13457.929,0.6349,1.04,14.3002,11.6364,1.3166,2.2008,1.6708,1.82,1.37,203035.1504,104035.1504,65493.5504,659864.2388,338114.2388
601000.SH,20121101,3.19,3.26,3.19,3.24,3.22,0.020000000000000018,0.6211,48834.3,15823.294,0.7456,1.01,14.2562,11.6006,1.3125,2.1941,1.6657,1.82,1.37,203035.1504,104035.1504,65493.5504,657833.8873,337073.8873
601000.SH,20121031,3.22,3.22,3.15,3.22,3.23,-0.009999999999999787,-0.3096,20740.8,6619.027,0.3167,0.36,14.1682,11.529,1.3044,2.1805,1.6554,1.84,1.38,203035.1504,104035.1504,65493.5504,653773.1843,334993.1843
601000.SH,20121030,3.28,3.29,3.18,3.23,3.27,-0.040000000000000036,-1.2232,61461.6,19876.587,0.9384,1.19,14.2122,11.5648,1.3085,2.1873,1.6606,1.83,1.38,203035.1504,104035.1504,65493.5504,655803.5358,336033.5358
601000.SH,20121029,3.3,3.3,3.24,3.27,3.32,-0.04999999999999982,-1.506,17418.8,5689.887,0.266,0.32,14.3882,12.1972,1.3595,2.2144,1.789,1.81,1.36,203035.1504,104035.1504,65493.5504,663924.9418,340194.9418
601000.SH,20121026,3.38,3.39,3.26,3.32,3.39,-0.07000000000000028,-2.0649,51472.87,17000.905,0.7859,1.0,14.6082,12.3837,1.3803,2.2482,1.8164,1.78,1.34,203035.1504,104035.1504,65493.5504,674076.6993,345396.6993
601000.SH,20121025,3.35,3.5,3.34,3.39,3.36,0.03000000000000025,0.8929,91635.18,31348.528,1.3991,1.89,14.9162,12.6448,1.4094,2.2956,1.8547,1.74,1.31,203035.1504,104035.1504,65493.5504,688289.1599,352679.1599
601000.SH,20121024,3.28,3.39,3.28,3.36,3.3,0.06000000000000005,1.8182,68248.46,22860.44,1.0421,1.52,14.7842,12.5329,1.3969,2.2753,1.8382,1.76,1.32,203035.1504,104035.1504,65493.5504,682198.1053,349558.1053
601000.SH,20121023,3.33,3.36,3.29,3.3,3.33,-0.03000000000000025,-0.9009,29778.38,9876.816,0.4547,0.69,14.5202,12.3091,1.3719,2.2347,1.8054,1.79,1.35,203035.1504,104035.1504,65493.5504,670015.9963,343315.9963
601000.SH,20121022,3.31,3.37,3.3,3.33,3.34,-0.009999999999999787,-0.2994,34617.05,11535.335,0.5286,0.87,14.6522,12.421,1.3844,2.255,1.8218,1.77,1.33,203035.1504,104035.1504,65493.5504,676107.0508,346437.0508
601000.SH,20121019,3.32,3.35,3.3,3.34,3.32,0.020000000000000018,0.6024,33504.64,11148.555,0.5116,0.9,14.6962,12.4583,1.3886,2.2618,1.8273,1.77,1.33,203035.1504,104035.1504,65493.5504,678137.4023,347477.4023
601000.SH,20121018,3.25,3.34,3.25,3.32,3.25,0.06999999999999984,2.1538,76850.07,25419.442,1.1734,2.56,14.6082,12.3837,1.3803,2.2482,1.8164,1.78,1.34,203035.1504,104035.1504,65493.5504,674076.6993,345396.6993
601000.SH,20121017,3.3,3.31,3.24,3.25,3.29,-0.040000000000000036,-1.2158,49061.08,15988.948,0.7491,1.59,14.3002,12.1226,1.3512,2.2008,1.7781,1.82,1.37,203035.1504,104035.1504,65493.5504,659864.2388,338114.2388
601000.SH,20121016,3.31,3.31,3.28,3.29,3.31,-0.020000000000000018,-0.6042,23088.75,7607.899,0.3525,0.67,14.4762,12.2718,1.3678,2.2279,1.7999,1.8,1.35,203035.1504,104035.1504,65493.5504,667985.6448,342275.6448
601000.SH,20121015,3.34,3.34,3.28,3.31,3.32,-0.009999999999999787,-0.3012,17151.85,5679.455,0.2619,0.46,14.5642,12.3464,1.3761,2.2415,1.8109,1.79,1.34,203035.1504,104035.1504,65493.5504,672046.3478,344356.3478
601000.SH,20121012,3.32,3.39,3.3,3.32,3.32,0.0,0.0,19508.64,6502.537,0.2979,0.45,14.6082,12.3837,1.3803,2.2482,1.8164,1.78,1.34,203035.1504,104035.1504,65493.5504,674076.6993,345396.6993
601000.SH,20121011,3.37,3.42,3.32,3.32,3.38,-0.06000000000000005,-1.7751,41117.89,13866.097,0.6278,0.91,14.6082,12.3837,1.3803,2.2482,1.8164,1.78,1.34,203035.1504,104035.1504,65493.5504,674076.6993,345396.6993
601000.SH,20121010,3.32,3.43,3.31,3.38,3.33,0.04999999999999982,1.5015,53402.94,18050.61,0.8154,1.33,14.8722,12.6075,1.4052,2.2889,1.8492,1.75,1.31,203035.1504,104035.1504,65493.5504,686258.8084,351638.8084
601000.SH,20121009,3.27,3.33,3.26,3.33,3.27,0.06000000000000005,1.8349,40698.37,13488.105,0.6214,1.12,14.6522,12.421,1.3844,2.255,1.8218,1.77,1.33,203035.1504,104035.1504,65493.5504,676107.0508,346437.0508
601000.SH,20121008,3.33,3.34,3.23,3.27,3.32,-0.04999999999999982,-1.506,30102.3,9919.217,0.4596,0.8,14.3882,12.1972,1.3595,2.2144,1.789,1.81,1.36,203035.1504,104035.1504,65493.5504,663924.9418,340194.9418
601000.SH,20120928,3.26,3.35,3.24,3.32,3.3,0.020000000000000018,0.6061,52242.91,17327.763,0.7977,1.66,14.6082,12.3837,1.3803,2.2482,1.8164,1.78,1.34,203035.1504,104035.1504,65493.5504,674076.6993,345396.6993
601000.SH,20120927,3.23,3.32,3.21,3.3,3.24,0.05999999999999961,1.8519,48715.39,15928.173,0.7438,1.7,14.5202,12.3091,1.3719,2.2347,1.8054,1.79,1.35,203035.1504,104035.1504,65493.5504,670015.9963,343315.9963
601000.SH,20120926,3.32,3.34,3.22,3.24,3.33,-0.08999999999999986,-2.7027,28942.48,9483.437,0.4419,0.93,14.2562,12.0853,1.347,2.1941,1.7726,1.82,1.37,203035.1504,104035.1504,65493.5504,657833.8873,337073.8873
601000.SH,20120925,3.35,3.35,3.31,3.33,3.33,0.0,0.0,21293.68,7086.12,0.3251,0.57,14.6522,12.421,1.3844,2.255,1.8218,1.77,1.33,203035.1504,104035.1504,65493.5504,676107.0508,346437.0508
601000.SH,20120924,3.35,3.37,3.32,3.33,3.34,-0.009999999999999787,-0.2994,37599.29,12573.225,0.5741,0.96,14.6522,12.421,1.3844,2.255,1.8218,1.77,1.33,203035.1504,104035.1504,65493.5504,676107.0508,346437.0508
601000.SH,20120921,3.35,3.39,3.34,3.34,3.36,-0.020000000000000018,-0.5952,20826.5,7000.601,0.318,0.49,14.6962,12.4583,1.3886,2.2618,1.8273,1.77,1.33,203035.1504,104035.1504,65493.5504,678137.4023,347477.4023
601000.SH,20120920,3.41,3.41,3.35,3.36,3.4,-0.040000000000000036,-1.1765,34572.1,11635.75,0.5279,0.65,14.7842,12.5329,1.3969,2.2753,1.8382,1.76,1.32,203035.1504,104035.1504,65493.5504,682198.1053,349558.1053
601000.SH,20120919,3.42,3.43,3.38,3.4,3.42,-0.020000000000000018,-0.5848,41299.7,14043.976,0.6306,0.7,14.9602,12.6821,1.4135,2.3024,1.8601,1.74,1.31,203035.1504,104035.1504,65493.5504,690319.5114,353719.5114
601000.SH,20120918,3.48,3.52,3.39,3.42,3.49,-0.07000000000000028,-2.0057,51524.25,17720.08,0.7867,0.84,15.0482,12.7567,1.4218,2.3159,1.8711,1.73,1.3,203035.1504,104035.1504,65493.5504,694380.2144,355800.2144
601000.SH,20120917,3.63,3.66,3.48,3.49,3.62,-0.1299999999999999,-3.5912,46792.29,16629.319,0.7145,0.77,15.3562,13.0178,1.4509,2.3633,1.9094,1.69,1.27,203035.1504,104035.1504,65493.5504,708592.6749,363082.6749
601000.SH,20120914,3.64,3.65,3.58,3.62,3.62,0.0,0.0,37893.46,13691.255,0.5786,0.56,15.9282,13.5027,1.505,2.4514,1.9805,1.63,1.23,203035.1504,104035.1504,65493.5504,734987.2444,376607.2444
601000.SH,20120913,3.63,3.72,3.6,3.62,3.62,0.0,0.0,90453.09,33086.177,1.3811,1.69,15.9282,13.5027,1.505,2.4514,1.9805,1.63,1.23,203035.1504,104035.1504,65493.5504,734987.2444,376607.2444
601000.SH,20120912,3.63,3.64,3.55,3.62,3.64,-0.020000000000000018,-0.5495,66935.76,24018.376,1.022,1.56,15.9282,13.5027,1.505,2.4514,1.9805,1.63,1.23,203035.1504,104035.1504,65493.5504,734987.2444,376607.2444
601000.SH,20120911,3.7,3.7,3.56,3.64,3.74,-0.10000000000000009,-2.6738,64566.77,23336.49,0.9858,1.84,16.0162,13.5773,1.5133,2.4649,1.9914,1.62,1.22,203035.1504,104035.1504,65493.5504,739047.9475,378687.9475
601000.SH,20120910,3.75,3.77,3.68,3.74,3.73,0.010000000000000231,0.2681,43221.23,16063.492,1.1879,1.43,16.4562,13.9503,1.5549,2.5326,2.0461,1.58,1.19,203035.1504,57797.3058,36385.3058,759351.4625,216161.9237
601000.SH,20120907,3.6178,3.7457,3.6123,3.729,3.6123,0.11670000000000025,3.2306,75538.77,50220.513,2.0761,4.16,16.4024,13.9047,1.5498,2.5244,2.0395,1.59,1.19,112797.3058,57797.3058,36385.3058,756869.9219,387819.9219
601000.SH,20120906,3.5956,3.6178,3.5789,3.6123,3.6067,0.005599999999999827,0.1553,17428.06,11285.609,0.479,0.96,15.8891,13.4695,1.5013,2.4454,1.9756,1.64,1.23,112797.3058,57797.3058,36385.3058,733182.4877,375682.4877
601000.SH,20120905,3.6123,3.6401,3.5901,3.6067,3.6123,-0.005599999999999827,-0.155,14453.66,9385.472,0.3972,0.81,15.8646,13.4488,1.499,2.4416,1.9726,1.64,1.23,112797.3058,57797.3058,36385.3058,732054.5146,375104.5146
601000.SH,20120904,3.629,3.679,3.5901,3.6123,3.6123,0.0,0.0,24854.68,16213.185,0.6831,1.49,15.8891,13.4695,1.5013,2.4454,1.9756,1.64,1.23,112797.3058,57797.3058,36385.3058,733182.4877,375682.4877
601000.SH,20120903,3.5567,3.6123,3.5345,3.6123,3.5678,0.04449999999999976,1.2473,19217.83,12374.871,0.5282,1.13,15.8891,13.4695,1.5013,2.4454,1.9756,1.64,1.23,112797.3058,57797.3058,36385.3058,733182.4877,375682.4877
601000.SH,20120831,3.5345,3.6067,3.5289,3.5678,3.54,0.027800000000000047,0.7853,14928.39,9570.105,0.4103,0.79,15.6935,13.3037,1.4828,2.4153,1.9513,1.66,1.25,112797.3058,57797.3058,36385.3058,724158.7032,371058.7032
601000.SH,20120830,3.5067,3.5678,3.44,3.54,3.5178,0.02220000000000022,0.6311,17453.03,11030.774,0.4797,0.76,15.5713,13.2001,1.4713,2.3965,1.9361,1.67,1.26,112797.3058,57797.3058,36385.3058,718518.8379,368168.8379
601000.SH,20120829,3.5289,3.5456,3.5067,3.5178,3.5289,-0.011100000000000332,-0.3145,13100.41,8313.276,0.36,0.55,15.4735,13.1172,1.462,2.3814,1.924,1.68,1.26,112797.3058,57797.3058,36385.3058,714006.9457,365856.9457
601000.SH,20120828,3.5234,3.5512,3.49,3.5289,3.5289,0.0,0.0,18537.28,11750.814,0.5095,0.77,15.5224,13.1587,1.4666,2.3889,1.93,1.68,1.26,112797.3058,57797.3058,36385.3058,716262.8918,367012.8918
601000.SH,20120827,3.5178,3.5901,3.5178,3.5289,3.5512,-0.022299999999999986,-0.628,21223.36,13531.664,0.5833,0.97,15.5224,13.1587,1.4666,2.3889,1.93,1.68,1.26,112797.3058,57797.3058,36385.3058,716262.8918,367012.8918
601000.SH,20120824,3.6012,3.6345,3.5456,3.5512,3.6178,-0.06659999999999977,-1.8409,24601.68,15856.294,0.6761,1.26,15.6202,13.2416,1.4759,2.404,1.9422,1.66,1.25,112797.3058,57797.3058,36385.3058,720774.7841,369324.7841
601000.SH,20120823,3.6401,3.6734,3.6012,3.6178,3.6567,-0.038899999999999935,-1.0638,37964.67,24734.934,1.6095,2.75,15.9135,13.4902,1.5036,2.4491,1.9787,1.63,1.23,112797.3058,45000.0,23588.0,734310.4608,292950.0
601000.SH,20120822,3.7012,3.7179,3.6401,3.6567,3.6956,-0.03890000000000038,-1.0526,17329.87,11441.188,0.7347,1.22,16.0846,13.6353,1.5198,2.4755,1.9999,1.62,1.22,112797.3058,45000.0,23588.0,742206.2722,296100.0
601000.SH,20120821,3.6401,3.7179,3.6401,3.6956,3.6623,0.03330000000000011,0.9093,19084.77,12682.602,0.8091,1.12,16.2557,13.7803,1.5359,2.5018,2.0212,1.6,1.2,112797.3058,45000.0,23588.0,750102.0836,299250.0
601000.SH,20120820,3.6734,3.6734,3.6345,3.6623,3.6734,-0.011099999999999888,-0.3022,10126.45,6662.059,0.4293,0.35,16.1091,13.656,1.5221,2.4792,2.003,1.61,1.21,112797.3058,45000.0,23588.0,743334.2452,296550.0
601000.SH,20120817,3.6679,3.6845,3.6512,3.6734,3.6679,0.00550000000000006,0.1499,13373.32,8821.884,0.567,0.4,16.158,13.6975,1.5267,2.4867,2.0091,1.61,1.21,112797.3058,45000.0,23588.0,745590.1913,297450.0
601000.SH,20120816,3.7068,3.7179,3.6679,3.6679,3.7012,-0.03330000000000011,-0.8997,9197.58,6108.981,0.3899,0.21,16.1335,13.6767,1.5244,2.483,2.006,1.61,1.21,112797.3058,45000.0,23588.0,744462.2183,297000.0
601000.SH,20120815,3.7345,3.7401,3.6845,3.7012,3.7345,-0.03330000000000011,-0.8917,19482.93,12984.292,0.826,0.43,16.2802,13.8011,1.5382,2.5056,2.0243,1.6,1.2,112797.3058,45000.0,23588.0,751230.0566,299700.0
601000.SH,20120814,3.679,3.7401,3.6456,3.7345,3.6845,0.050000000000000266,1.357,33185.49,22093.455,1.4069,0.76,16.4269,13.9254,1.5521,2.5281,2.0425,1.58,1.19,112797.3058,45000.0,23588.0,757997.895,302400.0
601000.SH,20120813,3.8512,3.8568,3.6623,3.6845,3.8346,-0.15010000000000012,-3.9144,68000.96,45710.855,2.8829,2.0,16.2069,13.7389,1.5313,2.4943,2.0151,1.6,1.21,112797.3058,45000.0,23588.0,747846.1375,298350.0
601000.SH,20120810,3.8012,3.8512,3.7901,3.8346,3.8123,0.022299999999999986,0.5849,38238.9,26334.572,1.6211,1.27,16.8669,14.3033,1.5937,2.5958,2.102,1.54,1.16,112797.3058,45000.0,23588.0,778301.41,310500.0
601000.SH,20120809,3.7345,3.829,3.7234,3.8123,3.7345,0.07779999999999987,2.0833,55377.99,37707.81,2.3477,2.56,16.7691,14.2203,1.5845,2.5808,2.0898,1.55,1.17,112797.3058,45000.0,23588.0,773789.5178,308700.0
601000.SH,20120808,3.7012,3.7457,3.6901,3.7345,3.7012,0.03330000000000011,0.8997,30201.35,20242.957,1.2804,1.48,16.4269,13.9301,1.5522,2.5281,2.0471,1.58,1.19,112797.3058,45000.0,23588.0,757997.895,302400.0
601000.SH,20120807,3.7012,3.7012,3.6512,3.7012,3.6956,0.005599999999999827,0.1515,25645.35,16963.094,1.0872,1.21,16.2802,13.8058,1.5383,2.5056,2.0288,1.6,1.2,112797.3058,45000.0,23588.0,751230.0566,299700.0
601000.SH,20120806,3.6345,3.7012,3.6123,3.6956,3.6512,0.04440000000000044,1.216,20626.38,13639.501,0.8744,0.92,16.2557,13.785,1.536,2.5018,2.0258,1.6,1.2,112797.3058,45000.0,23588.0,750102.0836,299250.0
601000.SH,20120803,3.5734,3.6567,3.5734,3.6512,3.5623,0.08889999999999976,2.4956,18609.14,12095.565,0.7889,0.83,16.0602,13.6192,1.5175,2.4717,2.0014,1.62,1.22,112797.3058,45000.0,23588.0,741078.2991,295650.0
601000.SH,20120802,3.6123,3.6345,3.54,3.5623,3.6123,-0.04999999999999982,-1.3842,13101.49,8432.273,0.5554,0.54,15.6691,13.2875,1.4806,2.4115,1.9527,1.66,1.25,112797.3058,45000.0,23588.0,723030.7302,288450.0
601000.SH,20120801,3.5512,3.6345,3.5289,3.6123,3.5567,0.05559999999999965,1.5632,24122.16,15658.343,1.0226,0.97,15.8891,13.4741,1.5013,2.4454,1.9801,1.64,1.23,112797.3058,45000.0,23588.0,733182.4877,292500.0
601000.SH,20120731,3.7068,3.7123,3.5178,3.5567,3.6956,-0.13890000000000002,-3.7585,29380.01,19051.029,1.2455,1.25,15.6446,13.2668,1.4782,2.4077,1.9496,1.66,1.25,112797.3058,45000.0,23588.0,721902.7571,288000.0
601000.SH,20120730,3.6956,3.7401,3.6734,3.6956,3.6845,0.011100000000000332,0.3013,27219.63,18139.943,1.154,1.15,16.2557,13.785,1.536,2.5018,2.0258,1.6,1.2,112797.3058,45000.0,23588.0,750102.0836,299250.0
601000.SH,20120727,3.6901,3.6901,3.6512,3.6845,3.6567,0.027800000000000047,0.7602,18215.53,12035.859,0.7722,0.66,16.2069,13.7436,1.5314,2.4943,2.0197,1.6,1.21,112797.3058,45000.0,23588.0,747846.1375,298350.0
601000.SH,20120726,3.6623,3.7012,3.6456,3.6567,3.6679,-0.011200000000000099,-0.3054,21381.37,14131.794,0.9065,0.56,16.0846,13.6399,1.5198,2.4755,2.0045,1.62,1.22,112797.3058,45000.0,23588.0,742206.2722,296100.0
