ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600100.SH,20121211,6.94,7.02,6.85,6.91,6.97,-0.05999999999999961,-0.8608,141472.61,98008.238,0.9351,1.13,19.4154,18.3324,1.6068,0.6552,0.6169,0.72,1.45,198770.1108,198770.1108,151294.173,1373501.4656,1373501.4656
600100.SH,20121210,6.93,7.01,6.87,6.97,6.9,0.0699999999999994,1.0145,146589.48,101893.662,0.9689,1.29,19.584,18.4916,1.6208,0.6609,0.6223,0.72,1.43,198770.1108,198770.1108,151294.173,1385427.6723,1385427.6723
600100.SH,20121207,6.79,6.92,6.76,6.9,6.76,0.14000000000000057,2.071,133413.4,91368.36,0.8818,1.35,19.3873,18.3058,1.6045,0.6543,0.6161,0.72,1.45,198770.1108,198770.1108,151294.173,1371513.7645,1371513.7645
600100.SH,20121206,6.77,6.91,6.73,6.76,6.77,-0.009999999999999787,-0.1477,97525.74,66444.33,0.6446,1.07,18.994,17.9344,1.5719,0.641,0.6036,0.74,1.48,198770.1108,198770.1108,151294.173,1343685.949,1343685.949
600100.SH,20121205,6.53,6.87,6.49,6.77,6.51,0.2599999999999998,3.9939,161233.76,108569.316,1.0657,2.23,19.0221,17.9609,1.5743,0.642,0.6044,0.74,1.48,198770.1108,198770.1108,151294.173,1345673.6501,1345673.6501
600100.SH,20121204,6.38,6.55,6.37,6.51,6.43,0.08000000000000007,1.2442,87354.41,56579.251,0.5774,1.19,18.2915,17.2712,1.5138,0.6173,0.5812,0.77,1.54,198770.1108,198770.1108,151294.173,1293993.4213,1293993.4213
600100.SH,20121203,6.73,6.77,6.39,6.43,6.71,-0.28000000000000025,-4.1729,89759.04,58952.123,0.5933,1.36,18.0667,17.0589,1.4952,0.6097,0.5741,0.78,1.56,198770.1108,198770.1108,151294.173,1278091.8124,1278091.8124
600100.SH,20121130,6.66,6.77,6.65,6.71,6.66,0.04999999999999982,0.7508,58237.85,39141.769,0.3849,0.91,18.8535,17.8018,1.5603,0.6363,0.5991,0.75,1.49,198770.1108,198770.1108,151294.173,1333747.4435,1333747.4435
600100.SH,20121129,6.7,6.78,6.65,6.66,6.72,-0.05999999999999961,-0.8929,61256.26,41105.866,0.4049,1.01,18.713,17.6691,1.5487,0.6315,0.5946,0.75,1.5,198770.1108,198770.1108,151294.173,1323808.9379,1323808.9379
600100.SH,20121128,6.79,6.82,6.71,6.72,6.81,-0.08999999999999986,-1.3216,64506.66,43578.792,0.4264,1.05,18.8816,17.8283,1.5626,0.6372,0.6,0.74,1.49,198770.1108,198770.1108,151294.173,1335735.1446,1335735.1446
600100.SH,20121127,7.07,7.07,6.8,6.81,7.07,-0.2600000000000007,-3.6775,91897.19,63514.662,0.6074,1.75,19.1344,18.0671,1.5836,0.6458,0.608,0.73,1.47,198770.1108,198770.1108,151294.173,1353624.4545,1353624.4545
600100.SH,20121126,7.15,7.19,7.04,7.07,7.16,-0.08999999999999986,-1.257,54893.43,38973.117,0.3628,1.02,19.865,18.7569,1.644,0.6704,0.6312,0.71,1.41,198770.1108,198770.1108,151294.173,1405304.6834,1405304.6834
600100.SH,20121123,7.19,7.23,7.15,7.16,7.17,-0.009999999999999787,-0.1395,48038.95,34549.036,0.3175,0.79,20.1179,18.9956,1.6649,0.6789,0.6393,0.7,1.4,198770.1108,198770.1108,151294.173,1423193.9933,1423193.9933
600100.SH,20121122,7.2,7.25,7.15,7.17,7.27,-0.09999999999999964,-1.3755,45253.04,32554.647,0.2991,0.68,20.146,19.0222,1.6673,0.6799,0.6402,0.7,1.39,198770.1108,198770.1108,151294.173,1425181.6944,1425181.6944
600100.SH,20121121,7.17,7.28,7.08,7.27,7.13,0.13999999999999968,1.9635,67355.4,48476.229,0.4452,1.05,20.4269,19.2875,1.6905,0.6894,0.6491,0.69,1.38,198770.1108,198770.1108,151294.173,1445058.7055,1445058.7055
600100.SH,20121120,7.21,7.24,7.12,7.13,7.19,-0.0600000000000005,-0.8345,47064.97,33840.864,0.3111,0.65,20.0336,18.916,1.658,0.6761,0.6366,0.7,1.4,198770.1108,198770.1108,151294.173,1417230.89,1417230.89
600100.SH,20121119,7.18,7.23,7.08,7.19,7.19,0.0,0.0,62586.27,44671.878,0.4137,0.85,20.2022,19.0752,1.6719,0.6818,0.6419,0.7,1.39,198770.1108,198770.1108,151294.173,1429157.0967,1429157.0967
600100.SH,20121116,7.26,7.33,7.1,7.19,7.26,-0.0699999999999994,-0.9642,80901.65,58105.313,0.5347,1.11,20.2022,19.0752,1.6719,0.6818,0.6419,0.7,1.39,198770.1108,198770.1108,151294.173,1429157.0967,1429157.0967
600100.SH,20121115,7.39,7.47,7.25,7.26,7.42,-0.16000000000000014,-2.1563,76341.31,56405.414,0.5046,1.01,20.3988,19.2609,1.6882,0.6884,0.6482,0.69,1.38,198770.1108,198770.1108,151294.173,1443071.0044,1443071.0044
600100.SH,20121114,7.37,7.45,7.34,7.42,7.36,0.05999999999999961,0.8152,54785.78,40537.332,0.3621,0.71,20.8484,19.6854,1.7254,0.7036,0.6625,0.67,1.35,198770.1108,198770.1108,151294.173,1474874.2221,1474874.2221
600100.SH,20121113,7.5,7.51,7.35,7.36,7.52,-0.15999999999999925,-2.1277,89913.88,66561.993,0.5943,1.16,20.6798,19.5262,1.7115,0.6979,0.6571,0.68,1.36,198770.1108,198770.1108,151294.173,1462948.0155,1462948.0155
600100.SH,20121112,7.55,7.56,7.45,7.52,7.5,0.019999999999999574,0.2667,66450.12,49856.728,0.4392,0.86,21.1294,19.9507,1.7487,0.7131,0.6714,0.66,1.33,198770.1108,198770.1108,151294.173,1494751.2332,1494751.2332
600100.SH,20121109,7.51,7.58,7.45,7.5,7.52,-0.019999999999999574,-0.266,75818.59,57057.595,0.5011,0.95,21.0732,19.8977,1.744,0.7112,0.6696,0.67,1.33,198770.1108,198770.1108,151294.173,1490775.831,1490775.831
600100.SH,20121108,7.64,7.7,7.52,7.52,7.72,-0.20000000000000018,-2.5907,90363.91,68752.756,0.5973,1.04,21.1294,19.9507,1.7487,0.7131,0.6714,0.66,1.33,198770.1108,198770.1108,151294.173,1494751.2332,1494751.2332
600100.SH,20121107,7.75,7.78,7.69,7.72,7.74,-0.020000000000000462,-0.2584,64833.58,50069.584,0.4285,0.75,21.6913,20.4813,1.7952,0.732,0.6893,0.65,1.3,198770.1108,198770.1108,151294.173,1534505.2554,1534505.2554
600100.SH,20121106,7.81,7.83,7.63,7.74,7.8,-0.05999999999999961,-0.7692,91131.12,70208.639,0.6023,1.11,21.7475,20.5344,1.7998,0.7339,0.6911,0.65,1.29,198770.1108,198770.1108,151294.173,1538480.6576,1538480.6576
600100.SH,20121105,7.82,7.84,7.75,7.8,7.82,-0.020000000000000462,-0.2558,63985.67,49868.386,0.4229,0.75,21.9161,20.6936,1.8138,0.7396,0.6964,0.64,1.28,198770.1108,198770.1108,151294.173,1550406.8642,1550406.8642
600100.SH,20121102,7.8,7.86,7.76,7.82,7.77,0.05000000000000071,0.6435,87330.05,68149.607,0.5772,0.83,21.9723,20.7466,1.8184,0.7415,0.6982,0.64,1.28,198770.1108,198770.1108,151294.173,1554382.2665,1554382.2665
600100.SH,20121101,7.73,7.9,7.73,7.77,7.74,0.02999999999999936,0.3876,128729.89,100807.398,0.8509,0.97,21.8318,20.614,1.8068,0.7368,0.6937,0.64,1.29,198770.1108,198770.1108,151294.173,1544443.7609,1544443.7609
600100.SH,20121031,7.69,7.76,7.67,7.74,7.68,0.0600000000000005,0.7813,63299.21,48854.447,0.4184,0.46,21.7475,20.5344,1.7998,0.7339,0.6911,0.65,1.29,198770.1108,198770.1108,151294.173,1538480.6576,1538480.6576
600100.SH,20121030,7.69,7.75,7.61,7.68,7.69,-0.010000000000000675,-0.13,68345.97,52441.109,0.4517,0.46,21.5789,20.8205,1.7852,0.7282,0.6879,0.65,1.3,198770.1108,198770.1108,151294.173,1526554.4509,1526554.4509
600100.SH,20121029,7.72,7.76,7.65,7.69,7.72,-0.02999999999999936,-0.3886,77103.33,59245.991,0.5096,0.5,21.607,20.8476,1.7875,0.7292,0.6887,0.65,1.3,198770.1108,198770.1108,151294.173,1528542.1521,1528542.1521
600100.SH,20121026,8.03,8.06,7.71,7.72,8.07,-0.35000000000000053,-4.3371,187962.05,147656.225,1.2424,1.29,21.6913,20.9289,1.7945,0.732,0.6914,0.65,1.3,198770.1108,198770.1108,151294.173,1534505.2554,1534505.2554
600100.SH,20121025,7.92,8.23,7.92,8.07,7.95,0.1200000000000001,1.5094,268008.44,217138.779,1.7714,2.22,22.6747,21.8778,1.8759,0.7652,0.7228,0.62,1.24,198770.1108,198770.1108,151294.173,1604074.7942,1604074.7942
600100.SH,20121024,7.9,8.03,7.88,7.95,7.99,-0.040000000000000036,-0.5006,87499.48,69561.43,0.5783,0.74,22.3376,21.5524,1.848,0.7538,0.712,0.63,1.26,198770.1108,198770.1108,151294.173,1580222.3809,1580222.3809
600100.SH,20121023,8.02,8.09,7.96,7.99,8.01,-0.019999999999999574,-0.2497,123479.45,99081.97,0.8162,1.15,22.45,21.6609,1.8573,0.7576,0.7156,0.63,1.25,198770.1108,198770.1108,151294.173,1588173.1853,1588173.1853
600100.SH,20121022,7.99,8.05,7.93,8.01,8.04,-0.02999999999999936,-0.3731,98346.47,78556.978,0.65,0.94,22.5062,21.7151,1.8619,0.7595,0.7174,0.62,1.25,198770.1108,198770.1108,151294.173,1592148.5875,1592148.5875
600100.SH,20121019,8.01,8.14,7.94,8.04,8.01,0.02999999999999936,0.3745,152045.17,122141.954,1.005,1.55,22.5905,21.7964,1.8689,0.7624,0.7201,0.62,1.24,198770.1108,198770.1108,151294.173,1598111.6908,1598111.6908
600100.SH,20121018,7.84,8.04,7.84,8.01,7.8,0.20999999999999996,2.6923,141824.77,113092.665,0.9374,1.32,22.5062,21.7151,1.8619,0.7595,0.7174,0.62,1.25,198770.1108,198770.1108,151294.173,1592148.5875,1592148.5875
600100.SH,20121017,7.9,7.92,7.74,7.8,7.87,-0.07000000000000028,-0.8895,78141.17,61088.677,0.5165,0.59,21.9161,21.1458,1.8131,0.7396,0.6986,0.64,1.28,198770.1108,198770.1108,151294.173,1550406.8642,1550406.8642
600100.SH,20121016,7.86,7.92,7.8,7.87,7.86,0.009999999999999787,0.1272,64513.95,50779.92,0.4264,0.41,22.1128,21.3356,1.8294,0.7463,0.7049,0.64,1.27,198770.1108,198770.1108,151294.173,1564320.772,1564320.772
600100.SH,20121015,7.99,8.04,7.77,7.86,7.92,-0.05999999999999961,-0.7576,87281.55,68554.5,0.5769,0.56,22.0847,21.3084,1.827,0.7453,0.704,0.64,1.27,198770.1108,198770.1108,151294.173,1562333.0709,1562333.0709
600100.SH,20121012,7.98,8.07,7.83,7.92,7.97,-0.04999999999999982,-0.6274,120171.05,95387.107,0.7943,0.76,22.2533,21.4711,1.841,0.751,0.7093,0.63,1.26,198770.1108,198770.1108,151294.173,1574259.2775,1574259.2775
600100.SH,20121011,8.14,8.2,7.97,7.97,8.14,-0.17000000000000082,-2.0885,187567.6,151153.629,1.2398,1.22,22.3938,21.6067,1.8526,0.7557,0.7138,0.63,1.25,198770.1108,198770.1108,151294.173,1584197.7831,1584197.7831
600100.SH,20121010,8.12,8.3,8.02,8.14,8.02,0.120000000000001,1.4963,207723.33,169249.674,1.373,1.56,22.8714,22.0675,1.8921,0.7719,0.7291,0.61,1.23,198770.1108,198770.1108,151294.173,1617988.7019,1617988.7019
600100.SH,20121009,7.8,8.04,7.79,8.02,7.75,0.2699999999999996,3.4839,186791.09,148230.911,1.2346,1.7,22.5343,21.7422,1.8642,0.7605,0.7183,0.62,1.25,198770.1108,198770.1108,151294.173,1594136.2886,1594136.2886
600100.SH,20121008,7.81,7.85,7.7,7.75,7.78,-0.03000000000000025,-0.3856,76757.57,59638.456,0.5073,0.63,21.7756,21.0102,1.8015,0.7349,0.6941,0.65,1.29,198770.1108,198770.1108,151294.173,1540468.3587,1540468.3587
600100.SH,20120928,7.6,7.81,7.58,7.78,7.66,0.1200000000000001,1.5666,133453.06,103006.273,0.8821,1.09,21.8599,21.0916,1.8084,0.7377,0.6968,0.64,1.29,198770.1108,198770.1108,151294.173,1546431.462,1546431.462
600100.SH,20120927,7.5,7.72,7.44,7.66,7.49,0.16999999999999993,2.2697,165770.82,125901.28,1.0957,1.36,21.5227,20.7662,1.7806,0.7264,0.6861,0.65,1.31,198770.1108,198770.1108,151294.173,1522579.0487,1522579.0487
600100.SH,20120926,7.7,7.77,7.47,7.49,7.7,-0.20999999999999996,-2.7273,102290.15,77484.091,0.6761,0.79,21.0451,20.3054,1.741,0.7102,0.6708,0.67,1.34,198770.1108,198770.1108,151294.173,1488788.1299,1488788.1299
600100.SH,20120925,7.8,7.81,7.69,7.7,7.81,-0.10999999999999943,-1.4085,72680.89,56263.15,0.4804,0.54,21.6351,20.8747,1.7898,0.7301,0.6896,0.65,1.3,198770.1108,198770.1108,151294.173,1530529.8532,1530529.8532
600100.SH,20120924,7.76,7.86,7.6,7.81,7.78,0.02999999999999936,0.3856,135726.99,104731.439,0.8971,0.96,21.9442,21.1729,1.8154,0.7406,0.6995,0.64,1.28,198770.1108,198770.1108,151294.173,1552394.5653,1552394.5653
600100.SH,20120921,7.95,7.99,7.75,7.78,7.92,-0.13999999999999968,-1.7677,134976.01,105930.432,0.8921,0.87,21.8599,21.0916,1.8084,0.7377,0.6968,0.64,1.29,198770.1108,198770.1108,151294.173,1546431.462,1546431.462
600100.SH,20120920,8.1,8.18,7.89,7.92,8.15,-0.23000000000000043,-2.8221,162042.81,130916.016,1.071,1.05,22.2533,21.4711,1.841,0.751,0.7093,0.63,1.26,198770.1108,198770.1108,151294.173,1574259.2775,1574259.2775
600100.SH,20120919,8.01,8.19,8.01,8.15,7.98,0.16999999999999993,2.1303,145193.31,118216.677,0.9597,0.9,22.8995,22.0946,1.8945,0.7728,0.7299,0.61,1.23,198770.1108,198770.1108,151294.173,1619976.403,1619976.403
600100.SH,20120918,7.94,8.09,7.92,7.98,7.97,0.010000000000000675,0.1255,95900.03,76905.171,0.6339,0.51,22.4219,21.6338,1.8549,0.7567,0.7147,0.63,1.25,198770.1108,198770.1108,151294.173,1586185.4842,1586185.4842
600100.SH,20120917,8.27,8.27,7.95,7.97,8.3,-0.33000000000000096,-3.9759,170001.0,137880.642,1.1236,0.85,22.3938,21.6067,1.8526,0.7557,0.7138,0.63,1.25,198770.1108,198770.1108,151294.173,1584197.7831,1584197.7831
600100.SH,20120914,8.29,8.48,8.12,8.3,8.2,0.10000000000000142,1.2195,206956.73,171647.469,1.3679,0.93,23.321,22.5013,1.9293,0.787,0.7434,0.6,1.2,198770.1108,198770.1108,151294.173,1649791.9196,1649791.9196
600100.SH,20120913,8.25,8.35,8.18,8.2,8.25,-0.05000000000000071,-0.6061,152709.03,126388.58,1.0094,0.71,23.04,22.2302,1.9061,0.7776,0.7344,0.61,1.22,198770.1108,198770.1108,151294.173,1629914.9086,1629914.9086
600100.SH,20120912,8.39,8.43,8.17,8.25,8.3,-0.05000000000000071,-0.6024,180030.14,148791.386,1.1899,0.84,23.1805,22.3657,1.9177,0.7823,0.7389,0.61,1.21,198770.1108,198770.1108,151294.173,1639853.4141,1639853.4141
600100.SH,20120911,8.28,8.46,8.26,8.3,8.31,-0.009999999999999787,-0.1203,225623.24,188414.471,1.4913,1.18,23.321,22.5013,1.9293,0.787,0.7434,0.6,1.2,198770.1108,198770.1108,151294.173,1649791.9196,1649791.9196
600100.SH,20120910,8.2,8.38,8.18,8.31,8.22,0.08999999999999986,1.0949,228877.89,190061.986,1.5128,1.41,23.3491,22.5284,1.9316,0.788,0.7443,0.6,1.2,198770.1108,198770.1108,151294.173,1651779.6207,1651779.6207
600100.SH,20120907,8.18,8.37,8.08,8.22,8.01,0.21000000000000085,2.6217,330318.95,271865.077,2.1833,2.86,23.0962,22.2844,1.9107,0.7795,0.7362,0.61,1.22,198770.1108,198770.1108,151294.173,1633890.3108,1633890.3108
600100.SH,20120906,7.97,8.04,7.94,8.01,7.95,0.05999999999999961,0.7547,108588.82,86693.45,0.7177,0.96,22.5062,21.7151,1.8619,0.7595,0.7174,0.62,1.25,198770.1108,198770.1108,151294.173,1592148.5875,1592148.5875
600100.SH,20120905,7.75,8.1,7.7,7.95,7.78,0.16999999999999993,2.1851,177883.89,141451.643,1.1757,1.83,22.3376,21.5524,1.848,0.7538,0.712,0.63,1.26,198770.1108,198770.1108,151294.173,1580222.3809,1580222.3809
600100.SH,20120904,7.79,8.0,7.75,7.78,7.8,-0.019999999999999574,-0.2564,109431.66,86049.437,0.7233,1.24,21.8599,21.0916,1.8084,0.7377,0.6968,0.64,1.29,198770.1108,198770.1108,151294.173,1546431.462,1546431.462
600100.SH,20120903,7.72,7.86,7.72,7.8,7.74,0.05999999999999961,0.7752,86002.28,67083.027,0.5684,0.91,21.9161,21.1458,1.8131,0.7396,0.6986,0.64,1.28,198770.1108,198770.1108,151294.173,1550406.8642,1550406.8642
600100.SH,20120831,7.79,7.83,7.65,7.74,7.81,-0.0699999999999994,-0.8963,95617.82,73881.135,0.632,1.04,21.7475,20.9831,1.7991,0.7339,0.6932,0.65,1.29,198770.1108,198770.1108,151294.173,1538480.6576,1538480.6576
600100.SH,20120830,7.95,7.98,7.79,7.81,7.91,-0.10000000000000053,-1.2642,94560.96,74374.904,0.625,1.07,21.9442,21.1729,1.8154,0.7406,0.6995,0.64,1.28,198770.1108,198770.1108,151294.173,1552394.5653,1552394.5653
600100.SH,20120829,7.86,8.04,7.81,7.91,7.9,0.009999999999999787,0.1266,100251.28,79678.292,0.6626,1.19,22.2252,22.7741,1.873,0.7501,0.7444,0.63,1.26,198770.1108,198770.1108,151294.173,1572271.5764,1572271.5764
600100.SH,20120828,7.8,7.93,7.78,7.9,7.82,0.08000000000000007,1.023,65024.69,51063.799,0.4298,0.64,22.1971,22.7453,1.8706,0.7491,0.7435,0.63,1.27,198770.1108,198770.1108,151294.173,1570283.8753,1570283.8753
600100.SH,20120827,7.9,7.9,7.68,7.82,7.94,-0.1200000000000001,-1.5113,115324.65,89699.006,0.7623,1.24,21.9723,22.515,1.8517,0.7415,0.736,0.64,1.28,198770.1108,198770.1108,151294.173,1554382.2665,1554382.2665
600100.SH,20120824,8.1,8.15,7.92,7.94,8.12,-0.17999999999999883,-2.2167,85721.2,68775.247,0.5666,0.86,22.3095,22.8605,1.8801,0.7529,0.7473,0.63,1.26,198770.1108,198770.1108,151294.173,1578234.6798,1578234.6798
600100.SH,20120823,8.09,8.15,8.03,8.12,8.07,0.049999999999998934,0.6196,73877.57,59836.773,0.4883,0.73,22.8152,23.3787,1.9227,0.77,0.7642,0.62,1.23,198770.1108,198770.1108,151294.173,1614013.2997,1614013.2997
600100.SH,20120822,8.13,8.15,8.02,8.07,8.16,-0.08999999999999986,-1.1029,80820.93,65339.492,0.5342,0.76,22.6747,23.2348,1.9109,0.7652,0.7595,0.62,1.24,198770.1108,198770.1108,151294.173,1604074.7942,1604074.7942
600100.SH,20120821,7.92,8.17,7.86,8.16,7.92,0.2400000000000002,3.0303,151750.34,122536.25,1.003,1.53,22.9276,23.4939,1.9322,0.7738,0.768,0.61,1.23,198770.1108,198770.1108,151294.173,1621964.1041,1621964.1041
600100.SH,20120820,7.93,7.99,7.82,7.92,8.01,-0.08999999999999986,-1.1236,71938.35,56720.141,0.4755,0.61,22.2533,22.8029,1.8753,0.751,0.7454,0.63,1.26,198770.1108,198770.1108,151294.173,1574259.2775,1574259.2775
600100.SH,20120817,7.88,8.14,7.88,8.01,7.93,0.08000000000000007,1.0088,121055.44,97143.221,0.8001,0.77,22.5062,23.062,1.8966,0.7595,0.7538,0.62,1.25,198770.1108,198770.1108,151294.173,1592148.5875,1592148.5875
600100.SH,20120816,7.96,8.0,7.83,7.93,7.96,-0.03000000000000025,-0.3769,77657.51,61294.143,0.5133,0.47,22.2814,22.8317,1.8777,0.752,0.7463,0.63,1.26,198770.1108,198770.1108,151294.173,1576246.9786,1576246.9786
600100.SH,20120815,8.12,8.16,7.95,7.96,8.18,-0.21999999999999975,-2.6895,106763.01,85747.289,0.7057,0.66,22.3657,22.9181,1.8848,0.7548,0.7491,0.63,1.26,198770.1108,198770.1108,151294.173,1582210.082,1582210.082
600100.SH,20120814,8.1,8.19,8.03,8.18,8.09,0.08999999999999986,1.1125,118965.87,96482.151,0.7863,0.73,22.9838,23.5515,1.9369,0.7757,0.7698,0.61,1.22,198770.1108,198770.1108,151294.173,1625939.5063,1625939.5063
600100.SH,20120813,8.15,8.22,8.08,8.09,8.24,-0.15000000000000036,-1.8204,166601.57,135745.781,1.1012,1.06,22.7309,23.2924,1.9156,0.7671,0.7614,0.62,1.24,198770.1108,198770.1108,151294.173,1608050.1964,1608050.1964
600100.SH,20120810,8.0,8.6,7.96,8.24,8.02,0.22000000000000064,2.7431,320229.49,266640.381,2.1166,2.9,23.1524,23.7242,1.9511,0.7813,0.7755,0.61,1.21,198770.1108,198770.1108,151294.173,1637865.713,1637865.713
600100.SH,20120809,7.98,8.05,7.9,8.02,7.99,0.02999999999999936,0.3755,107388.77,85767.58,0.7098,0.95,22.5343,23.0908,1.899,0.7605,0.7548,0.62,1.25,198770.1108,198770.1108,151294.173,1594136.2886,1594136.2886
600100.SH,20120808,8.06,8.1,7.98,7.99,8.04,-0.049999999999998934,-0.6219,96600.91,77557.73,0.6385,0.88,22.45,23.0044,1.8919,0.7576,0.752,0.63,1.25,198770.1108,198770.1108,151294.173,1588173.1853,1588173.1853
600100.SH,20120807,7.98,8.08,7.98,8.04,8.04,0.0,0.0,118517.23,95221.649,0.7834,1.19,22.5905,23.1484,1.9037,0.7624,0.7567,0.62,1.24,198770.1108,198770.1108,151294.173,1598111.6908,1598111.6908
600100.SH,20120806,7.97,8.05,7.92,8.04,7.94,0.09999999999999876,1.2594,141430.69,113274.372,0.9348,1.67,22.5905,23.1484,1.9037,0.7624,0.7567,0.62,1.24,198770.1108,198770.1108,151294.173,1598111.6908,1598111.6908
600100.SH,20120803,7.91,7.97,7.83,7.94,7.9,0.040000000000000036,0.5063,87587.52,69240.537,0.5789,1.12,22.3095,22.8605,1.8801,0.7529,0.7473,0.63,1.26,198770.1108,198770.1108,151294.173,1578234.6798,1578234.6798
600100.SH,20120802,7.76,7.95,7.73,7.9,7.77,0.13000000000000078,1.6731,123811.08,97441.958,0.8183,1.85,22.1971,22.7453,1.8706,0.7491,0.7435,0.63,1.27,198770.1108,198770.1108,151294.173,1570283.8753,1570283.8753
600100.SH,20120801,7.66,7.8,7.66,7.77,7.69,0.07999999999999918,1.0403,77228.65,59882.488,0.5105,1.24,21.8318,22.371,1.8398,0.7368,0.7313,0.64,1.29,198770.1108,198770.1108,151294.173,1544443.7609,1544443.7609
600100.SH,20120731,7.75,7.76,7.59,7.69,7.71,-0.019999999999999574,-0.2594,66396.12,50791.874,0.4389,1.06,21.607,22.1407,1.8209,0.7292,0.7237,0.65,1.3,198770.1108,198770.1108,151294.173,1528542.1521,1528542.1521
600100.SH,20120730,7.81,7.88,7.7,7.71,7.8,-0.08999999999999986,-1.1538,67884.82,52844.106,0.4487,0.98,21.6632,22.1983,1.8256,0.7311,0.7256,0.65,1.3,198770.1108,198770.1108,151294.173,1532517.5543,1532517.5543
600100.SH,20120727,7.8,7.84,7.75,7.8,7.76,0.040000000000000036,0.5155,56987.47,44444.083,0.3767,0.75,21.9161,22.4574,1.8469,0.7396,0.7341,0.64,1.28,198770.1108,198770.1108,151294.173,1550406.8642,1550406.8642
600100.SH,20120726,7.82,7.89,7.75,7.76,7.82,-0.0600000000000005,-0.7673,66109.62,51617.385,0.437,0.73,21.8037,22.3422,1.8374,0.7358,0.7303,0.64,1.29,198770.1108,198770.1108,151294.173,1542456.0598,1542456.0598
600100.SH,20120725,7.88,7.92,7.8,7.82,7.88,-0.05999999999999961,-0.7614,55218.77,43321.319,0.365,0.57,21.9723,22.515,1.8517,0.7415,0.736,0.64,1.28,198770.1108,198770.1108,151294.173,1554382.2665,1554382.2665
600100.SH,20120724,7.79,7.96,7.78,7.88,7.88,0.0,0.0,67083.28,52921.795,0.4434,0.66,22.1409,22.6877,1.8659,0.7472,0.7416,0.63,1.27,198770.1108,198770.1108,151294.173,1566308.4731,1566308.4731
600100.SH,20120723,7.99,8.01,7.81,7.88,8.08,-0.20000000000000018,-2.4752,102622.1,81124.967,0.6783,0.9,22.1409,22.6877,1.8659,0.7472,0.7416,0.63,1.27,198770.1108,198770.1108,151294.173,1566308.4731,1566308.4731
