ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601318.SH,20120809,43.8831,44.5207,43.6839,44.4908,44.2019,0.28889999999999816,0.6536,142390.12,630526.607,0.3985,0.86,18.1533,17.9232,2.5512,1.4203,1.3519,1.2,0.9,791614.2092,478640.9636,357314.1123,35353490.5829,21376105.4344
601318.SH,20120808,43.7935,44.2617,43.5942,44.2019,43.7536,0.44830000000000325,1.0246,127186.45,561573.789,0.356,0.74,18.0354,17.8068,2.5347,1.4111,1.3432,1.21,0.9,791614.2092,478640.9636,357314.1123,35123922.4622,21237299.5549
601318.SH,20120807,44.3314,44.4111,43.5345,43.7536,44.4311,-0.677500000000002,-1.5248,180692.67,794908.672,0.5057,1.02,17.8525,17.6262,2.5089,1.3968,1.3295,1.22,0.91,791614.2092,478640.9636,357314.1123,34767696.0681,21021911.1213
601318.SH,20120806,43.8433,44.5008,43.7636,44.4311,43.8831,0.5480000000000018,1.2488,146310.67,648599.981,0.4095,0.81,18.1289,17.8991,2.5478,1.4184,1.3501,1.2,0.9,791614.2092,478640.9636,357314.1123,35305993.7303,21347386.9766
601318.SH,20120803,44.6702,44.7698,43.2356,43.8831,44.6702,-0.7871000000000024,-1.762,229890.02,1007850.527,0.6434,1.25,17.9053,17.6784,2.5164,1.4009,1.3335,1.22,0.91,791614.2092,478640.9636,357314.1123,34870605.9153,21084134.4466
601318.SH,20120802,44.9292,45.2081,44.2318,44.6702,45.0388,-0.3686000000000007,-0.8184,146926.88,659389.572,0.4112,0.78,18.2264,17.9954,2.5615,1.426,1.3574,1.2,0.89,791614.2092,478640.9636,357314.1123,35495981.1405,21462260.8078
601318.SH,20120801,44.2418,45.2081,44.1422,45.0388,44.0724,0.9664000000000001,2.1928,154617.45,697046.677,0.4327,0.87,18.3768,18.1439,2.5826,1.4378,1.3686,1.19,0.88,791614.2092,478640.9636,357314.1123,35788878.3979,21639357.9644
601318.SH,20120731,43.4448,44.9491,43.3352,44.0724,43.4448,0.627600000000001,1.4446,209829.01,934470.07,0.5872,1.25,17.9825,17.7546,2.5272,1.4069,1.3392,1.21,0.9,791614.2092,478640.9636,357314.1123,35021012.615,21175076.2297
601318.SH,20120730,44.2418,44.71,43.3452,43.4448,44.3215,-0.8766999999999996,-1.978,159358.78,700249.541,0.446,0.93,17.7265,17.5018,2.4912,1.3869,1.3201,1.23,0.92,791614.2092,478640.9636,357314.1123,34522295.6632,20873532.4226
601318.SH,20120727,44.8794,45.0089,43.3352,44.3215,44.5307,-0.20920000000000272,-0.4698,247192.49,1092836.704,0.6918,1.56,18.0842,17.855,2.5415,1.4149,1.3468,1.21,0.9,791614.2092,478640.9636,357314.1123,35218916.1673,21294736.4706
601318.SH,20120726,44.6303,45.507,44.3314,44.5307,44.5307,0.0,0.0,164923.37,742538.462,0.4616,0.84,18.1695,17.9392,2.5535,1.4216,1.3531,1.2,0.89,791614.2092,478640.9636,357314.1123,35385155.1512,21395251.0729
601318.SH,20120725,44.3414,45.2081,44.3314,44.5307,44.7598,-0.22909999999999542,-0.5118,112389.48,505485.167,0.3145,0.54,18.1695,17.9392,2.5535,1.4216,1.3531,1.2,0.89,791614.2092,478640.9636,357314.1123,35385155.1512,21395251.0729
601318.SH,20120724,44.2717,45.228,44.2717,44.7598,44.6203,0.13949999999999818,0.3126,157409.04,707539.023,0.4405,0.72,18.263,18.0315,2.5666,1.4289,1.3601,1.19,0.89,791614.2092,478640.9636,357314.1123,35567226.4194,21505338.4945
601318.SH,20120723,45.1882,45.1882,44.3314,44.6203,45.7959,-1.1756000000000029,-2.567,172867.97,776087.256,0.4838,0.77,18.2061,17.9754,2.5586,1.4244,1.3559,1.2,0.89,791614.2092,478640.9636,357314.1123,35456400.4301,21438328.7596
601318.SH,20120720,45.6265,45.8556,45.238,45.7959,45.766,0.029900000000004923,0.0653,187084.27,855906.518,0.5236,0.86,18.6858,18.4489,2.6261,1.462,1.3916,1.17,1.71,791614.2092,478640.9636,357314.1123,36390505.1969,22003125.0967
601318.SH,20120719,43.9828,46.3239,43.8433,45.766,44.1322,1.6338000000000008,3.7021,353009.76,1615761.269,0.988,1.63,18.6736,18.4369,2.6243,1.461,1.3907,1.17,1.71,791614.2092,478640.9636,357314.1123,36366756.7706,21988765.8678
601318.SH,20120718,44.2517,44.6801,43.136,44.1322,44.1222,0.00999999999999801,0.0227,166542.12,734187.777,0.4661,0.79,18.0069,17.7787,2.5307,1.4089,1.341,1.21,1.77,791614.2092,478640.9636,357314.1123,35068509.4676,21203794.6875
601318.SH,20120717,43.3352,44.2318,43.1161,44.1222,43.405,0.7171999999999983,1.6523,208013.61,912292.976,0.5822,1.03,18.0029,17.7747,2.5301,1.4085,1.3407,1.21,1.78,791614.2092,478640.9636,357314.1123,35060593.3255,21199008.2778
601318.SH,20120716,44.8196,44.8196,43.2854,43.405,44.5805,-1.1754999999999995,-2.6368,208562.97,915123.963,0.5837,1.03,17.7102,17.4857,2.489,1.3856,1.3189,1.23,1.8,791614.2092,478640.9636,357314.1123,34490631.0948,20854386.7841
601318.SH,20120713,44.1182,45.1682,44.1182,44.5739,44.5838,-0.00989999999999469,-0.0222,148773.38,672160.609,0.4164,0.62,18.2915,18.0596,2.5344,1.4311,1.3622,1.19,1.19,791614.2092,478640.9636,357314.1123,35622639.414,21538843.362
601318.SH,20120712,45.1682,45.1682,43.9201,44.5838,45.2771,-0.6933000000000007,-1.5312,351041.16,1577292.031,0.9824,1.77,18.2955,18.0637,2.535,1.4314,1.3625,1.19,1.19,791614.2092,478640.9636,357314.1123,35630555.5561,21543629.7716
601318.SH,20120711,44.772,45.3663,44.5541,45.2771,45.0889,0.18819999999999482,0.4174,143387.55,650864.276,0.4013,0.75,18.5801,18.3446,2.5744,1.4537,1.3837,1.17,1.17,791614.2092,478640.9636,357314.1123,36184685.5025,21878678.4462
601318.SH,20120710,45.1682,45.9111,44.663,45.0889,45.1682,-0.07929999999999637,-0.1756,161024.97,735694.463,0.4507,0.77,18.5028,18.2683,2.5637,1.4477,1.378,1.18,1.18,791614.2092,478640.9636,357314.1123,36034278.8028,21787736.6631
601318.SH,20120709,45.5545,46.4063,44.98,45.1682,45.8021,-0.6339000000000041,-1.384,208367.03,962394.301,0.5831,1.02,18.5354,18.3004,2.5682,1.4502,1.3804,1.18,1.18,791614.2092,478640.9636,357314.1123,36097607.9395,21826027.9402
601318.SH,20120706,45.3168,46.0597,44.7224,45.8021,44.9205,0.8816000000000059,1.9626,330381.65,1517030.324,0.9246,1.62,18.7955,18.5573,2.6043,1.4706,1.3998,1.16,1.16,791614.2092,478640.9636,357314.1123,36604241.0334,22132358.1569
601318.SH,20120705,44.4253,45.3663,44.2074,44.9205,44.7224,0.1980999999999966,0.443,148644.1,668744.298,0.416,0.66,18.4337,18.2001,2.5542,1.4422,1.3728,1.18,1.18,791614.2092,478640.9636,357314.1123,35899704.3872,21706367.6993
601318.SH,20120704,45.2771,45.4951,44.4748,44.7224,45.188,-0.465600000000002,-1.0304,110491.55,499825.405,0.3092,0.45,18.3524,18.1198,2.5429,1.4359,1.3668,1.19,1.19,791614.2092,478640.9636,357314.1123,35741381.5454,21610639.5065
601318.SH,20120703,45.6634,46.3568,45.0295,45.188,45.6634,-0.4754000000000005,-1.0411,243087.09,1122983.251,0.6803,1.04,18.5435,18.3085,2.5694,1.4508,1.381,1.18,1.18,791614.2092,478640.9636,357314.1123,36113440.2237,21835600.7594
601318.SH,20120702,45.6634,45.7229,44.8908,45.6634,45.3069,0.35650000000000404,0.7869,185929.81,851036.871,0.5204,0.74,18.7386,18.5011,2.5964,1.4661,1.3955,1.16,1.16,791614.2092,478640.9636,357314.1123,36493415.0441,22065348.422
601318.SH,20120629,44.0984,45.9903,44.0786,45.3069,44.2272,1.0796999999999954,2.4413,332907.37,1521515.776,0.9317,1.56,18.5923,18.3566,2.5761,1.4547,1.3846,1.17,1.17,791614.2092,478640.9636,357314.1123,36208433.9288,21893037.6751
601318.SH,20120628,43.5833,44.6729,43.5833,44.2272,43.5536,0.6736000000000004,1.5466,253444.7,1134927.218,0.7093,1.25,18.1492,17.9192,2.5147,1.42,1.3516,1.2,1.2,791614.2092,478640.9636,357314.1123,35345574.4408,21371319.0247
601318.SH,20120626,43.0782,44.0291,42.8702,43.5536,43.1277,0.4259000000000057,0.9875,211789.17,932215.348,0.5927,1.05,17.8728,17.6463,2.4764,1.3984,1.331,1.22,1.22,791614.2092,478640.9636,357314.1123,34807276.7785,21045843.1695
601318.SH,20120625,44.0291,44.1677,43.0584,43.1277,44.346,-1.2182999999999993,-2.7473,189097.16,831236.799,0.5292,0.78,17.698,17.4737,2.4522,1.3847,1.318,1.23,1.23,791614.2092,478640.9636,357314.1123,34466882.6686,20840027.5551
601318.SH,20120621,45.3267,45.3267,43.8409,44.346,45.604,-1.2580000000000027,-2.7585,275213.4,1234013.462,0.7702,1.07,18.198,17.9673,2.5215,1.4238,1.3553,1.2,1.2,791614.2092,478640.9636,357314.1123,35440568.1459,21428755.9404
601318.SH,20120620,45.5644,46.0993,45.5149,45.604,45.5248,0.07920000000000016,0.174,138919.49,641604.885,0.3888,0.41,18.7142,18.477,2.593,1.4642,1.3937,1.16,1.16,791614.2092,478640.9636,357314.1123,36445918.1916,22036629.9641
601318.SH,20120619,45.5644,46.1587,45.4158,45.5248,45.6833,-0.15850000000000364,-0.347,202791.28,938135.164,0.5675,0.6,18.6817,18.4449,2.5885,1.4616,1.3913,1.17,1.17,791614.2092,478640.9636,357314.1123,36382589.0548,21998338.6871
601318.SH,20120618,46.0398,46.2578,45.188,45.6833,45.6238,0.059499999999999886,0.1304,201148.87,928630.635,0.5629,0.6,18.7467,18.5091,2.5975,1.4667,1.3961,1.16,1.16,791614.2092,478640.9636,357314.1123,36509247.3283,22074921.2412
601318.SH,20120615,44.8215,46.1884,44.8215,45.6238,44.7026,0.921200000000006,2.0607,393239.91,1812596.739,1.1005,1.27,18.7223,18.485,2.5941,1.4648,1.3943,1.16,1.16,791614.2092,478640.9636,357314.1123,36461750.4758,22046202.7834
601318.SH,20120614,44.8809,45.287,44.5144,44.7026,44.8512,-0.14860000000000184,-0.3313,348910.06,1583032.816,0.9765,1.29,18.3443,18.1118,2.5418,1.4353,1.3662,1.19,1.19,791614.2092,478640.9636,357314.1123,35725549.2612,21601066.6873
601318.SH,20120613,42.1173,45.0295,42.1173,44.8512,42.0975,2.753700000000002,6.5412,542936.14,2409654.611,1.5195,2.81,18.4053,18.172,2.5502,1.44,1.3707,1.18,1.18,791614.2092,478640.9636,357314.1123,35844291.3926,21672862.8318
601318.SH,20120612,41.6716,42.2461,41.6518,42.0975,41.9291,0.16839999999999833,0.4016,198195.72,839561.02,0.5547,1.01,17.2753,17.0563,2.3936,1.3516,1.2865,1.26,1.26,791614.2092,478640.9636,357314.1123,33643603.891,20342240.953
601318.SH,20120611,41.0278,41.949,40.8594,41.9291,40.7108,1.2182999999999993,2.9926,194083.52,814977.37,0.5432,0.84,17.2062,16.9881,2.3841,1.3462,1.2814,1.27,1.27,791614.2092,478640.9636,357314.1123,33509029.4754,20260871.9892
601318.SH,20120608,41.4042,41.4537,40.5622,40.7108,40.691,0.019799999999996487,0.0487,266562.38,1102711.234,0.746,1.3,16.7062,16.4945,2.3148,1.3071,1.2442,1.3,1.3,791614.2092,478640.9636,357314.1123,32535343.9981,19672143.604
601318.SH,20120607,41.107,41.7608,40.5127,40.691,40.6117,0.07930000000000348,0.1953,150635.33,625981.312,0.4216,0.72,16.6981,16.4864,2.3137,1.3065,1.2436,1.31,1.31,791614.2092,478640.9636,357314.1123,32519511.7139,19662570.7847
601318.SH,20120606,40.5028,40.9683,40.4434,40.6117,40.2849,0.32679999999999865,0.8112,155657.06,640395.778,0.4356,0.72,16.6656,16.4543,2.3092,1.3039,1.2411,1.31,1.31,791614.2092,478640.9636,357314.1123,32456182.5772,19624279.5076
601318.SH,20120605,40.5622,40.8594,40.1561,40.2849,40.4235,-0.13859999999999673,-0.3429,213146.77,869045.913,0.5965,0.95,16.5314,16.3219,2.2906,1.2934,1.2311,1.32,1.32,791614.2092,478640.9636,357314.1123,32194949.8882,19466327.9896
601318.SH,20120604,41.3051,41.5329,40.3146,40.4235,41.7707,-1.3472000000000008,-3.2252,366667.79,1509715.039,1.0262,1.89,16.5883,16.3781,2.2985,1.2979,1.2354,1.31,1.31,791614.2092,478640.9636,357314.1123,32305775.8775,19533337.7245
601318.SH,20120601,41.5032,42.0876,41.4834,41.7707,41.4933,0.2774000000000001,0.6685,142948.61,604801.038,0.4001,0.68,17.1411,16.9239,2.3751,1.3411,1.2766,1.27,1.27,791614.2092,478640.9636,357314.1123,33382371.202,20184289.435
601318.SH,20120531,41.6914,41.731,41.2853,41.4933,41.8499,-0.35660000000000025,-0.8521,170147.39,713140.321,0.4762,0.84,17.0273,16.8115,2.3593,1.3322,1.2681,1.28,1.28,791614.2092,478640.9636,357314.1123,33160719.2234,20050269.9652
601318.SH,20120530,41.8202,42.1669,41.6221,41.8499,41.8202,0.029699999999998283,0.071,184023.78,778974.803,0.515,0.87,17.1737,16.956,2.3796,1.3437,1.279,1.27,1.27,791614.2092,478640.9636,357314.1123,33445700.3387,20222580.7121
601318.SH,20120529,40.7009,42.1966,40.4136,41.8202,40.6811,1.1390999999999991,2.8001,260238.79,1089682.968,0.7283,1.18,17.1615,16.944,2.3779,1.3427,1.2781,1.27,1.27,791614.2092,478640.9636,357314.1123,33421951.9124,20208221.4832
601318.SH,20120528,40.1858,40.8098,39.7995,40.6811,40.2651,0.4160000000000039,1.0332,215093.96,875621.561,0.602,1.03,16.694,16.4824,2.3131,1.3061,1.2433,1.31,1.31,791614.2092,478640.9636,357314.1123,32511595.5718,19657784.3751
601318.SH,20120525,41.6221,41.8895,40.0174,40.2651,41.6419,-1.376800000000003,-3.3063,226039.48,932505.815,0.6326,1.05,16.5233,16.3139,2.2894,1.2928,1.2305,1.32,1.32,791614.2092,478640.9636,357314.1123,32179117.604,19456755.1703
601318.SH,20120524,41.6122,42.2659,41.4636,41.6419,41.8103,-0.16839999999999833,-0.4028,125274.03,528260.838,0.3506,0.5,17.0883,16.8717,2.3677,1.337,1.2726,1.28,1.28,791614.2092,478640.9636,357314.1123,33279461.3548,20122066.1097
601318.SH,20120523,41.9985,42.0975,41.4042,41.8103,42.1669,-0.35660000000000025,-0.8457,234726.16,991154.903,0.6569,0.95,17.1574,16.9399,2.3773,1.3424,1.2778,1.27,1.27,791614.2092,478640.9636,357314.1123,33414035.7703,20203435.0736
601318.SH,20120522,41.3844,42.1966,41.3051,42.1669,41.2259,0.9409999999999954,2.2825,300483.74,1267586.285,0.841,1.07,17.3037,17.0844,2.3976,1.3538,1.2887,1.26,1.26,791614.2092,478640.9636,357314.1123,33699016.8856,20375745.8205
601318.SH,20120521,40.8198,41.6617,40.8198,41.2259,41.0179,0.2080000000000055,0.5071,155806.65,648974.927,0.436,0.52,16.9176,16.7032,2.3441,1.3236,1.2599,1.29,1.29,791614.2092,478640.9636,357314.1123,32946983.3869,19921036.905
601318.SH,20120518,41.5726,41.5726,40.6117,41.0179,41.9985,-0.9806000000000026,-2.3348,262366.38,1088505.776,0.7343,0.93,16.8322,16.6189,2.3323,1.3169,1.2535,1.3,1.3,791614.2092,478640.9636,357314.1123,32780744.403,19820522.3027
601318.SH,20120517,40.9683,42.0975,40.8693,41.9985,40.8198,1.1786999999999992,2.8876,295446.34,1239888.655,0.8269,1.14,17.2346,17.0162,2.388,1.3484,1.2835,1.26,1.26,791614.2092,478640.9636,357314.1123,33564442.4701,20294376.8566
601318.SH,20120516,41.6023,41.6716,40.7405,40.8198,41.7905,-0.9707000000000008,-2.3228,221806.52,923956.724,0.6208,0.83,16.7509,16.5386,2.321,1.3106,1.2475,1.3,1.3,791614.2092,478640.9636,357314.1123,32622421.5611,19724794.11
601318.SH,20120515,40.6117,41.8004,40.6117,41.7905,40.4037,1.386800000000001,3.4324,470313.66,1967590.079,1.3162,2.04,17.1493,16.9319,2.3762,1.3418,1.2772,1.27,1.27,791614.2092,478640.9636,357314.1123,33398203.4861,20193862.2543
601318.SH,20120514,41.1169,41.4735,39.8391,40.4037,40.79,-0.38629999999999853,-0.947,239248.26,978054.314,0.6696,0.96,16.5802,16.3701,2.2973,1.2972,1.2348,1.31,1.31,791614.2092,478640.9636,357314.1123,32289943.5933,19523764.9052
601318.SH,20120511,40.9584,41.4438,40.5127,40.79,40.9782,-0.18820000000000192,-0.4593,177240.17,732366.216,0.496,0.66,16.7387,16.5266,2.3193,1.3096,1.2466,1.3,1.3,791614.2092,478640.9636,357314.1123,32598673.1349,19710434.881
601318.SH,20120510,41.008,41.2754,40.9089,40.9782,41.0575,-0.07929999999999637,-0.1931,182334.0,756210.745,0.5103,0.62,16.816,16.6028,2.33,1.3157,1.2523,1.3,1.3,791614.2092,478640.9636,357314.1123,32749079.8346,19801376.6641
601318.SH,20120509,40.8594,41.2655,40.7306,41.0575,41.1962,-0.13870000000000005,-0.3367,259380.0,1075514.907,0.7259,0.82,16.8485,16.6349,2.3345,1.3182,1.2548,1.29,1.29,791614.2092,478640.9636,357314.1123,32812408.9713,19839667.9412
601318.SH,20120508,41.7806,41.8895,40.998,41.1962,41.5924,-0.39620000000000033,-0.9526,293732.66,1225945.909,0.8221,0.97,16.9054,16.6911,2.3424,1.3227,1.259,1.29,1.29,791614.2092,478640.9636,357314.1123,32923234.9606,19906677.6761
601318.SH,20120507,42.1966,42.4442,41.3051,41.5924,42.672,-1.0795999999999992,-2.53,332307.47,1400553.446,0.93,1.18,17.068,16.8517,2.3649,1.3354,1.2711,1.28,1.28,791614.2092,478640.9636,357314.1123,33239880.6443,20098134.0616
601318.SH,20120504,42.5928,42.9395,42.2065,42.672,42.672,0.0,0.0,268197.98,1153548.7,0.7506,0.98,17.511,17.2891,2.4263,1.3701,1.3041,1.24,1.24,791614.2092,478640.9636,357314.1123,34102740.1323,20619852.7119
601318.SH,20120503,41.7905,42.8107,41.7013,42.672,41.7707,0.9012999999999991,2.1577,318633.52,1364940.644,0.8917,1.09,17.511,17.2891,2.4263,1.3701,1.3041,1.24,1.24,791614.2092,478640.9636,357314.1123,34102740.1323,20619852.7119
601318.SH,20120502,41.3447,42.0579,41.0476,41.7707,40.3245,1.4461999999999975,3.5864,363653.45,1527200.535,1.0177,1.32,17.1411,16.9239,2.3751,1.3411,1.2766,1.27,1.27,791614.2092,478640.9636,357314.1123,33382371.202,20184289.435
601318.SH,20120427,40.8098,41.107,40.1165,40.3245,40.7999,-0.4754000000000005,-1.1652,234195.33,960478.859,0.6554,0.78,16.5477,16.5477,2.4625,1.2947,1.2947,1.32,1.32,791614.2092,478640.9636,357314.1123,32226614.4565,19485473.6282
601318.SH,20120426,40.6018,41.2061,40.582,40.7999,40.4136,0.38629999999999853,0.9559,224004.38,924361.68,0.6269,0.61,16.7428,16.7428,2.4916,1.3099,1.3099,1.3,1.3,791614.2092,478640.9636,357314.1123,32606589.2769,19715221.2907
601318.SH,20120425,40.3146,40.899,40.057,40.4136,40.4037,0.009900000000001796,0.0245,224789.33,920170.673,0.6291,0.61,16.5843,16.5843,2.468,1.2975,1.2975,1.31,1.31,791614.2092,478640.9636,357314.1123,32297859.7354,19528551.3149
601318.SH,20120424,40.0273,41.4042,39.8193,40.4037,40.2452,0.15850000000000364,0.3938,420200.21,1721290.95,1.176,1.36,16.5802,16.5802,2.4674,1.2972,1.2972,1.31,1.31,791614.2092,478640.9636,357314.1123,32289943.5933,19523764.9052
601318.SH,20120423,40.9584,41.4339,40.0967,40.2452,40.9782,-0.7330000000000041,-1.7888,279378.1,1151790.267,0.7819,1.03,16.5152,16.5152,2.4577,1.2921,1.2921,1.32,1.32,791614.2092,478640.9636,357314.1123,32163285.3198,19447182.3511
601318.SH,20120420,40.5127,41.107,40.4334,40.9782,40.6216,0.35660000000000025,0.8779,352075.46,1453313.665,0.9853,1.3,16.816,16.816,2.5025,1.3157,1.3157,1.3,1.3,791614.2092,478640.9636,357314.1123,32749079.8346,19801376.6641
601318.SH,20120419,39.542,41.107,39.433,40.6216,39.6113,1.0103000000000009,2.5505,569055.43,2331285.875,1.5926,2.75,16.6696,16.6696,2.4807,1.3042,1.3042,1.31,1.31,791614.2092,478640.9636,357314.1123,32464098.7193,19629065.9172
601318.SH,20120418,38.7495,39.6905,38.6109,39.6113,38.5118,1.099499999999999,2.855,218910.67,869351.209,0.6127,1.13,16.255,16.255,2.419,1.2718,1.2718,1.34,1.34,791614.2092,478640.9636,357314.1123,31656652.2259,19140852.1344
601318.SH,20120417,39.0764,39.2646,38.4821,38.5118,39.1061,-0.5942999999999969,-1.5197,119963.98,469252.637,0.3357,0.62,15.8038,15.8038,2.3519,1.2365,1.2365,1.38,1.38,791614.2092,478640.9636,357314.1123,30777960.4537,18609560.6648
601318.SH,20120416,39.1359,39.4231,38.8288,39.1061,39.3736,-0.2675000000000054,-0.6794,102341.69,404083.835,0.2864,0.54,16.0477,16.0477,2.3881,1.2556,1.2556,1.36,1.36,791614.2092,478640.9636,357314.1123,31252928.9792,18896745.2429
601318.SH,20120413,38.8486,39.6707,38.8288,39.3736,38.7,0.6736000000000004,1.7406,342894.52,1364083.088,0.9596,2.13,16.1575,16.1575,2.4045,1.2642,1.2642,1.35,1.35,791614.2092,478640.9636,357314.1123,31466664.8157,19025978.3031
601318.SH,20120412,37.5807,38.809,37.3628,38.7,37.5411,1.1589000000000027,3.087,252362.08,973939.702,0.7063,1.5,15.8811,15.8811,2.3633,1.2425,1.2425,1.37,1.37,791614.2092,478640.9636,357314.1123,30928367.1534,18700502.4479
601318.SH,20120411,37.2142,37.8878,37.1449,37.5411,37.7095,-0.16839999999999833,-0.4466,148886.32,564269.434,0.4167,0.84,15.4055,15.4055,2.2926,1.2053,1.2053,1.41,1.41,791614.2092,478640.9636,357314.1123,30002178.5287,18140492.5204
601318.SH,20120410,37.1647,37.759,36.6001,37.7095,37.2935,0.4159999999999968,1.1155,127567.79,477657.13,0.357,0.63,15.4746,15.4746,2.3029,1.2107,1.2107,1.41,1.41,791614.2092,478640.9636,357314.1123,30136752.9442,18221861.4843
601318.SH,20120409,37.4222,37.7392,37.0954,37.2935,37.7194,-0.4258999999999986,-1.1291,84658.89,319807.63,0.2369,0.37,15.3039,15.3039,2.2774,1.1974,1.1974,1.42,1.42,791614.2092,478640.9636,357314.1123,29804274.9764,18020832.2795
601318.SH,20120406,37.3925,37.9769,37.2241,37.7194,37.4024,0.31700000000000017,0.8475,192329.97,729717.209,0.5383,0.83,15.4786,15.4786,2.3035,1.211,1.211,1.41,1.41,791614.2092,478640.9636,357314.1123,30144669.0863,18226647.8939
601318.SH,20120405,36.2336,37.6402,35.7978,37.4024,36.2336,1.1687999999999974,3.2257,288782.71,1076687.188,0.8082,1.48,15.3486,15.3486,2.2841,1.2009,1.2009,1.42,1.42,791614.2092,478640.9636,357314.1123,29891352.5394,18073482.7855
601318.SH,20120330,36.1345,36.293,35.7879,36.2336,35.8968,0.33680000000000376,0.9382,194832.04,709942.488,0.5453,1.04,14.8689,14.8689,2.2127,1.1633,1.1633,1.47,1.47,791614.2092,478640.9636,357314.1123,28957247.7725,17508686.4485
601318.SH,20120329,36.7586,36.9468,35.7581,35.8968,37.026,-1.1292000000000044,-3.0497,249791.53,914966.08,0.6991,1.52,14.7307,14.7307,2.1922,1.1525,1.1525,1.48,1.48,791614.2092,478640.9636,357314.1123,28688098.9414,17345948.5209
601318.SH,20120328,37.8085,37.868,36.9072,37.026,37.9571,-0.9310999999999936,-2.453,227970.22,858593.636,0.638,1.48,15.1941,15.1941,2.2611,1.1888,1.1888,1.43,1.43,791614.2092,478640.9636,357314.1123,29590539.1399,17891599.2194
601318.SH,20120327,38.2345,38.3236,37.6501,37.9571,37.8977,0.05939999999999657,0.1567,190967.33,731417.735,0.5345,1.22,15.5762,15.5762,2.318,1.2187,1.2187,1.4,1.4,791614.2092,478640.9636,357314.1123,30334656.4965,18341521.7252
601318.SH,20120326,37.9571,38.1453,37.6005,37.8977,38.0562,-0.15849999999999653,-0.4165,108792.73,415824.921,0.3045,0.59,15.5518,15.5518,2.3143,1.2168,1.2168,1.4,1.4,791614.2092,478640.9636,357314.1123,30287159.644,18312803.2673
601318.SH,20120323,38.4128,38.4128,37.8284,38.0562,38.5812,-0.5250000000000057,-1.3608,159648.35,612291.221,0.4468,0.81,15.6169,15.6169,2.324,1.2219,1.2219,1.4,1.4,791614.2092,478640.9636,357314.1123,30413817.9175,18389385.8215
601318.SH,20120322,38.6406,38.8387,38.1453,38.5812,38.5613,0.019899999999999807,0.0516,136865.38,531861.832,0.383,0.65,15.8323,15.8323,2.3561,1.2387,1.2387,1.38,1.38,791614.2092,478640.9636,357314.1123,30833373.4483,18643065.5322
601318.SH,20120321,38.7297,38.8783,38.0859,38.5613,38.393,0.16830000000000211,0.4384,176090.77,685491.666,0.4928,0.74,15.8242,15.8242,2.3549,1.2381,1.2381,1.38,1.38,791614.2092,478640.9636,357314.1123,30817541.1642,18633492.7129
601318.SH,20120320,38.5316,38.9774,38.3335,38.393,38.6406,-0.2475999999999985,-0.6408,198625.97,775517.849,0.5559,0.81,15.7551,15.7551,2.3446,1.2327,1.2327,1.38,1.38,791614.2092,478640.9636,357314.1123,30682966.7486,18552123.7491
601318.SH,20120319,38.9873,38.9873,38.3335,38.6406,39.1656,-0.5249999999999986,-1.3405,252744.06,984345.806,0.7073,1.04,15.8567,15.8567,2.3597,1.2406,1.2406,1.37,1.37,791614.2092,478640.9636,357314.1123,30880870.3009,18671783.99
601318.SH,20120316,39.2646,39.5123,38.4326,39.1656,39.1656,0.0,0.0,225820.74,885832.232,0.632,1.01,16.0721,16.0721,2.3918,1.2575,1.2575,1.36,1.36,791614.2092,478640.9636,357314.1123,31300425.8318,18925463.7007
601318.SH,20120315,39.2745,39.8094,39.1359,39.1656,39.3736,-0.2080000000000055,-0.5283,196044.82,781101.237,0.5487,0.82,18.0812,16.41,2.584,1.6523,1.3233,1.36,1.36,791614.2092,478640.9636,357314.1123,31300425.8318,18925463.7007
601318.SH,20120314,40.6117,40.7504,39.225,39.3736,40.2651,-0.8914999999999935,-2.2141,322638.5,1300735.128,0.903,1.48,18.1773,16.4972,2.5977,1.661,1.3303,1.35,1.35,791614.2092,478640.9636,357314.1123,31466664.8157,19025978.3031
601318.SH,20120313,39.3538,40.275,39.3538,40.2651,39.4033,0.8617999999999952,2.1871,225129.38,908771.028,0.6301,0.89,18.5888,16.8707,2.6565,1.6987,1.3604,1.32,1.32,791614.2092,478640.9636,357314.1123,32179117.604,19456755.1703
601318.SH,20120312,39.6806,39.6806,38.7297,39.4033,39.6905,-0.28719999999999857,-0.7236,241016.61,952032.317,0.6745,0.87,18.191,16.5096,2.5997,1.6623,1.3313,1.35,1.35,791614.2092,478640.9636,357314.1123,31490413.242,19040337.532
601318.SH,20120309,39.849,39.8986,39.2844,39.6905,39.5321,0.15840000000000032,0.4007,137758.86,550616.241,0.3855,0.47,18.3236,16.63,2.6186,1.6744,1.341,1.34,1.34,791614.2092,478640.9636,357314.1123,31719981.3626,19179143.4115
601318.SH,20120308,38.9576,39.9778,38.9576,39.5321,38.7694,0.7627000000000024,1.9673,268887.95,1073978.278,0.7525,0.99,18.2504,16.5636,2.6082,1.6677,1.3356,1.34,1.34,791614.2092,478640.9636,357314.1123,31593323.0892,19102560.8573
