ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600000.SH,20121130,7.41,7.48,7.37,7.46,7.41,0.04999999999999982,0.6748,388222.87,288486.299,0.3729,1.04,5.0999,4.1536,0.82,2.0489,1.7517,1.65,4.02,1865347.1415,1492277.7132,1041223.7422,13915489.6756,11132391.7405
600000.SH,20121129,7.46,7.47,7.4,7.41,7.44,-0.03000000000000025,-0.4032,392793.97,291914.537,0.3772,1.16,5.0657,4.1258,0.8145,2.0351,1.74,1.66,4.05,1865347.1415,1492277.7132,1041223.7422,13822222.3185,11057777.8548
600000.SH,20121128,7.44,7.5,7.42,7.44,7.46,-0.019999999999999574,-0.2681,419787.67,312815.519,0.4032,1.34,5.0862,4.1425,0.8178,2.0434,1.747,1.65,4.03,1865347.1415,1492277.7132,1041223.7422,13878182.7328,11102546.1862
600000.SH,20121127,7.44,7.52,7.42,7.46,7.47,-0.009999999999999787,-0.1339,408275.33,304729.094,0.3921,1.5,5.0999,4.1536,0.82,2.0489,1.7517,1.65,4.02,1865347.1415,1492277.7132,1041223.7422,13915489.6756,11132391.7405
600000.SH,20121126,7.5,7.54,7.43,7.47,7.51,-0.040000000000000036,-0.5326,281674.8,210337.432,0.2705,1.06,5.1067,4.1592,0.8211,2.0516,1.754,1.65,4.02,1865347.1415,1492277.7132,1041223.7422,13934143.147,11147314.5176
600000.SH,20121123,7.46,7.56,7.43,7.51,7.44,0.0699999999999994,0.9409,358198.26,268999.532,0.344,1.38,5.134,4.1815,0.8255,2.0626,1.7634,1.64,3.99,1865347.1415,1492277.7132,1041223.7422,14008757.0327,11207005.6261
600000.SH,20121122,7.45,7.48,7.4,7.44,7.47,-0.02999999999999936,-0.4016,227848.42,169442.91,0.2188,0.83,5.0862,4.1425,0.8178,2.0434,1.747,1.65,4.03,1865347.1415,1492277.7132,1041223.7422,13878182.7328,11102546.1862
600000.SH,20121121,7.35,7.48,7.34,7.47,7.35,0.1200000000000001,1.6327,289576.27,214374.137,0.2781,1.12,5.1067,4.1592,0.8211,2.0516,1.754,1.65,4.02,1865347.1415,1492277.7132,1041223.7422,13934143.147,11147314.5176
600000.SH,20121120,7.4,7.41,7.33,7.35,7.37,-0.020000000000000462,-0.2714,202529.86,149215.097,0.1945,0.69,5.0247,4.0924,0.8079,2.0187,1.7259,1.67,4.08,1865347.1415,1492277.7132,1041223.7422,13710301.49,10968241.192
600000.SH,20121119,7.36,7.4,7.33,7.37,7.36,0.009999999999999787,0.1359,247853.1,182453.735,0.238,0.75,5.0383,4.1035,0.8101,2.0242,1.7306,1.67,4.07,1865347.1415,1492277.7132,1041223.7422,13747608.4329,10998086.7463
600000.SH,20121116,7.41,7.41,7.34,7.36,7.42,-0.05999999999999961,-0.8086,332663.19,245149.918,0.3195,1.04,5.0315,4.098,0.809,2.0214,1.7282,1.67,4.08,1865347.1415,1492277.7132,1041223.7422,13728954.9614,10983163.9692
600000.SH,20121115,7.49,7.5,7.41,7.42,7.5,-0.08000000000000007,-1.0667,292200.09,217739.719,0.2806,0.87,5.0725,4.1314,0.8156,2.0379,1.7423,1.66,4.04,1865347.1415,1492277.7132,1041223.7422,13840875.7899,11072700.6319
600000.SH,20121114,7.49,7.53,7.47,7.5,7.49,0.009999999999999787,0.1335,218232.16,163644.374,0.2096,0.63,5.1272,4.1759,0.8244,2.0599,1.7611,1.64,4.0,1865347.1415,1492277.7132,1041223.7422,13990103.5613,11192082.849
600000.SH,20121113,7.62,7.62,7.48,7.49,7.63,-0.13999999999999968,-1.8349,376916.17,283805.513,0.362,1.06,5.1204,4.1704,0.8233,2.0571,1.7587,1.64,4.01,1865347.1415,1492277.7132,1041223.7422,13971450.0898,11177160.0719
600000.SH,20121112,7.54,7.64,7.53,7.63,7.53,0.09999999999999964,1.328,436454.87,331521.946,0.4192,1.14,5.2161,4.2483,0.8387,2.0956,1.7916,1.61,3.93,1865347.1415,1492277.7132,1041223.7422,14232598.6896,11386078.9517
600000.SH,20121109,7.53,7.59,7.5,7.53,7.54,-0.009999999999999787,-0.1326,269212.55,202868.999,0.2586,0.64,5.1477,4.1926,0.8277,2.0681,1.7681,1.63,3.98,1865347.1415,1492277.7132,1041223.7422,14046063.9755,11236851.1804
600000.SH,20121108,7.63,7.66,7.53,7.54,7.69,-0.15000000000000036,-1.9506,386671.63,293900.674,0.3714,0.84,5.1546,4.1982,0.8288,2.0708,1.7705,1.63,3.98,1865347.1415,1492277.7132,1041223.7422,14064717.4469,11251773.9575
600000.SH,20121107,7.67,7.73,7.64,7.69,7.68,0.010000000000000675,0.1302,261937.92,201366.783,0.2516,0.54,5.2571,4.2817,0.8453,2.112,1.8057,1.6,3.9,1865347.1415,1492277.7132,1041223.7422,14344519.5181,11475615.6145
600000.SH,20121106,7.74,7.74,7.59,7.68,7.73,-0.05000000000000071,-0.6468,421771.28,323024.801,0.4051,0.9,5.2503,4.2761,0.8442,2.1093,1.8034,1.6,3.91,1865347.1415,1492277.7132,1041223.7422,14325866.0467,11460692.8374
600000.SH,20121105,7.7,7.78,7.66,7.73,7.68,0.05000000000000071,0.651,569740.01,439602.346,0.5472,1.38,5.2844,4.304,0.8497,2.123,1.8151,1.59,3.88,1865347.1415,1492277.7132,1041223.7422,14419133.4038,11535306.723
600000.SH,20121102,7.65,7.7,7.61,7.68,7.64,0.040000000000000036,0.5236,475874.94,364830.18,0.457,1.14,5.2503,4.2761,0.8442,2.1093,1.8034,1.6,3.91,1865347.1415,1492277.7132,1041223.7422,14325866.0467,11460692.8374
600000.SH,20121101,7.52,7.7,7.51,7.64,7.51,0.1299999999999999,1.731,572051.14,436219.68,0.5494,1.58,5.2229,4.2539,0.8398,2.0983,1.794,1.61,3.93,1865347.1415,1492277.7132,1041223.7422,14251252.1611,11401001.7288
600000.SH,20121031,7.49,7.53,7.43,7.51,7.48,0.02999999999999936,0.4011,364111.01,273109.83,0.3497,1.05,5.134,4.1815,0.8255,2.0626,1.7634,1.64,3.99,1865347.1415,1492277.7132,1041223.7422,14008757.0327,11207005.6261
600000.SH,20121030,7.47,7.53,7.4,7.48,7.47,0.010000000000000675,0.1339,370828.66,276344.872,0.3561,1.1,5.1135,4.4155,0.8611,2.0544,1.8346,1.65,4.01,1865347.1415,1492277.7132,1041223.7422,13952796.6184,11162237.2947
600000.SH,20121029,7.44,7.49,7.42,7.47,7.46,0.009999999999999787,0.134,281768.27,210091.716,0.2706,0.8,5.1067,4.4096,0.86,2.0516,1.8321,1.65,4.02,1865347.1415,1492277.7132,1041223.7422,13934143.147,11147314.5176
600000.SH,20121026,7.54,7.57,7.42,7.46,7.53,-0.07000000000000028,-0.9296,496112.07,370899.603,0.4765,1.48,5.0999,4.4037,0.8588,2.0489,1.8296,1.65,4.02,1865347.1415,1492277.7132,1041223.7422,13915489.6756,11132391.7405
600000.SH,20121025,7.58,7.62,7.5,7.53,7.59,-0.05999999999999961,-0.7905,298074.95,225449.545,0.2863,0.79,5.1477,4.445,0.8669,2.0681,1.8468,1.63,3.98,1865347.1415,1492277.7132,1041223.7422,14046063.9755,11236851.1804
600000.SH,20121024,7.55,7.63,7.54,7.59,7.57,0.019999999999999574,0.2642,283285.08,215116.946,0.2721,0.66,5.1887,4.4805,0.8738,2.0846,1.8615,1.62,3.95,1865347.1415,1492277.7132,1041223.7422,14157984.804,11326387.8432
600000.SH,20121023,7.66,7.68,7.55,7.57,7.65,-0.08000000000000007,-1.0458,321891.9,245356.334,0.3091,0.72,5.1751,4.4686,0.8715,2.0791,1.8566,1.63,3.96,1865347.1415,1492277.7132,1041223.7422,14120677.8612,11296542.2889
600000.SH,20121022,7.54,7.68,7.53,7.65,7.58,0.07000000000000028,0.9235,367998.61,280112.259,0.3534,0.87,5.2298,4.5159,0.8807,2.1011,1.8762,1.61,3.92,1865347.1415,1492277.7132,1041223.7422,14269905.6325,11415924.506
600000.SH,20121019,7.62,7.63,7.55,7.58,7.62,-0.040000000000000036,-0.5249,401855.5,305185.395,0.3859,0.97,5.1819,4.4746,0.8726,2.0818,1.8591,1.62,3.96,1865347.1415,1492277.7132,1041223.7422,14139331.3326,11311465.0661
600000.SH,20121018,7.55,7.65,7.54,7.62,7.55,0.07000000000000028,0.9272,513973.33,390882.25,0.4936,1.38,5.2092,4.4982,0.8772,2.0928,1.8689,1.62,3.94,1865347.1415,1492277.7132,1041223.7422,14213945.2182,11371156.1746
600000.SH,20121017,7.48,7.58,7.44,7.55,7.46,0.08999999999999986,1.2064,526584.9,395714.435,0.5057,1.64,5.1614,4.4568,0.8692,2.0736,1.8517,1.63,3.97,1865347.1415,1492277.7132,1041223.7422,14083370.9183,11266696.7347
600000.SH,20121016,7.41,7.52,7.39,7.46,7.41,0.04999999999999982,0.6748,439525.2,328313.924,0.4221,1.33,5.0999,4.4037,0.8588,2.0489,1.8296,1.65,4.02,1865347.1415,1492277.7132,1041223.7422,13915489.6756,11132391.7405
600000.SH,20121015,7.46,7.47,7.37,7.41,7.45,-0.040000000000000036,-0.5369,222493.39,164793.074,0.2137,0.63,5.0657,4.3742,0.8531,2.0351,1.8174,1.66,4.05,1865347.1415,1492277.7132,1041223.7422,13822222.3185,11057777.8548
600000.SH,20121012,7.43,7.5,7.41,7.45,7.41,0.040000000000000036,0.5398,379537.95,283061.227,0.3645,0.95,5.093,4.3978,0.8577,2.0461,1.8272,1.65,4.03,1865347.1415,1492277.7132,1041223.7422,13896836.2042,11117468.9633
600000.SH,20121011,7.41,7.43,7.37,7.41,7.44,-0.03000000000000025,-0.4032,295642.94,218797.754,0.2839,0.6,5.0657,4.3742,0.8531,2.0351,1.8174,1.66,4.05,1865347.1415,1492277.7132,1041223.7422,13822222.3185,11057777.8548
600000.SH,20121010,7.43,7.46,7.4,7.44,7.45,-0.009999999999999787,-0.1342,271473.61,201761.964,0.2607,0.55,5.0862,4.3919,0.8565,2.0434,1.8247,1.65,4.03,1865347.1415,1492277.7132,1041223.7422,13878182.7328,11102546.1862
600000.SH,20121009,7.35,7.48,7.34,7.45,7.32,0.1299999999999999,1.776,486200.78,361695.652,0.467,1.1,5.093,4.3978,0.8577,2.0461,1.8272,1.65,4.03,1865347.1415,1492277.7132,1041223.7422,13896836.2042,11117468.9633
600000.SH,20121008,7.38,7.42,7.28,7.32,7.38,-0.05999999999999961,-0.813,323245.63,237702.592,0.3104,0.69,5.0042,4.3211,0.8427,2.0104,1.7953,1.68,4.1,1865347.1415,1492277.7132,1041223.7422,13654341.0758,10923472.8606
600000.SH,20120928,7.28,7.39,7.24,7.38,7.32,0.05999999999999961,0.8197,629301.06,460162.691,0.6044,1.51,5.0452,4.3565,0.8496,2.0269,1.81,1.67,4.07,1865347.1415,1492277.7132,1041223.7422,13766261.9043,11013009.5234
600000.SH,20120927,7.11,7.36,7.1,7.32,7.11,0.20999999999999996,2.9536,745652.09,540842.73,0.7161,2.05,5.0042,4.3211,0.8427,2.0104,1.7953,1.68,4.1,1865347.1415,1492277.7132,1041223.7422,13654341.0758,10923472.8606
600000.SH,20120926,7.15,7.18,7.1,7.11,7.16,-0.04999999999999982,-0.6983,283442.66,202126.616,0.2722,0.75,4.8606,4.1971,0.8185,1.9527,1.7438,1.73,4.22,1865347.1415,1492277.7132,1041223.7422,13262618.1761,10610094.5409
600000.SH,20120925,7.16,7.18,7.13,7.16,7.17,-0.009999999999999787,-0.1395,235284.37,168346.308,0.226,0.6,4.8948,4.2266,0.8243,1.9665,1.7561,1.72,4.19,1865347.1415,1492277.7132,1041223.7422,13355885.5331,10684708.4265
600000.SH,20120924,7.18,7.21,7.11,7.17,7.21,-0.040000000000000036,-0.5548,442806.28,316830.86,0.4253,1.17,4.9016,4.2325,0.8254,1.9692,1.7585,1.72,4.18,1865347.1415,1492277.7132,1041223.7422,13374539.0046,10699631.2036
600000.SH,20120921,7.22,7.26,7.18,7.21,7.23,-0.020000000000000462,-0.2766,375406.73,271098.089,0.3605,0.88,4.929,4.2561,0.83,1.9802,1.7683,1.71,4.16,1865347.1415,1492277.7132,1041223.7422,13449152.8902,10759322.3122
600000.SH,20120920,7.32,7.34,7.22,7.23,7.34,-0.10999999999999943,-1.4986,480720.62,349808.077,0.4617,1.24,4.9426,4.2679,0.8323,1.9857,1.7732,1.7,4.15,1865347.1415,1492277.7132,1041223.7422,13486459.833,10789167.8664
600000.SH,20120919,7.35,7.38,7.33,7.34,7.35,-0.009999999999999787,-0.1361,353162.66,259404.103,0.3392,0.89,5.0178,4.3329,0.845,2.0159,1.8002,1.68,4.09,1865347.1415,1492277.7132,1041223.7422,13691648.0186,10953318.4149
600000.SH,20120918,7.39,7.4,7.34,7.35,7.41,-0.0600000000000005,-0.8097,295564.74,217783.066,0.2839,0.67,5.0247,4.3388,0.8462,2.0187,1.8027,1.67,4.08,1865347.1415,1492277.7132,1041223.7422,13710301.49,10968241.192
600000.SH,20120917,7.52,7.52,7.4,7.41,7.52,-0.10999999999999943,-1.4628,394957.94,294478.234,0.3793,0.81,5.0657,4.3742,0.8531,2.0351,1.8174,1.66,4.05,1865347.1415,1492277.7132,1041223.7422,13822222.3185,11057777.8548
600000.SH,20120914,7.5,7.56,7.44,7.52,7.45,0.0699999999999994,0.9396,605539.98,454887.764,0.5816,0.92,5.1409,4.4391,0.8657,2.0654,1.8444,1.64,3.99,1865347.1415,1492277.7132,1041223.7422,14027410.5041,11221928.4033
600000.SH,20120913,7.47,7.5,7.44,7.45,7.48,-0.03000000000000025,-0.4011,285985.26,213621.171,0.2747,0.42,5.093,4.3978,0.8577,2.0461,1.8272,1.65,4.03,1865347.1415,1492277.7132,1041223.7422,13896836.2042,11117468.9633
600000.SH,20120912,7.53,7.56,7.42,7.48,7.49,-0.009999999999999787,-0.1335,411993.92,308089.937,0.3957,0.55,5.1135,4.4155,0.8611,2.0544,1.8346,1.65,4.01,1865347.1415,1492277.7132,1041223.7422,13952796.6184,11162237.2947
600000.SH,20120911,7.54,7.54,7.43,7.49,7.56,-0.0699999999999994,-0.9259,509813.88,381041.955,0.4896,0.7,5.1204,4.4214,0.8623,2.0571,1.837,1.64,4.01,1865347.1415,1492277.7132,1041223.7422,13971450.0898,11177160.0719
600000.SH,20120910,7.59,7.61,7.53,7.56,7.6,-0.040000000000000036,-0.5263,637990.21,482615.575,0.6127,0.89,5.1682,4.4627,0.8703,2.0763,1.8542,1.63,3.97,1865347.1415,1492277.7132,1041223.7422,14102024.3897,11281619.5118
600000.SH,20120907,7.42,7.78,7.4,7.6,7.38,0.21999999999999975,2.981,1459719.41,1108956.749,1.4019,2.94,5.1956,4.4864,0.8749,2.0873,1.864,1.62,3.95,1865347.1415,1492277.7132,1041223.7422,14176638.2754,11341310.6203
600000.SH,20120906,7.34,7.39,7.3,7.38,7.32,0.05999999999999961,0.8197,383702.45,281996.026,0.3685,0.75,5.0452,4.3565,0.8496,2.0269,1.81,1.67,4.07,1865347.1415,1492277.7132,1041223.7422,13766261.9043,11013009.5234
600000.SH,20120905,7.44,7.45,7.28,7.32,7.46,-0.13999999999999968,-1.8767,731359.06,536590.326,0.7024,1.66,5.0042,4.3211,0.8427,2.0104,1.7953,1.68,4.1,1865347.1415,1492277.7132,1041223.7422,13654341.0758,10923472.8606
600000.SH,20120904,7.56,7.59,7.43,7.46,7.58,-0.1200000000000001,-1.5831,443613.78,332534.233,0.4261,0.96,5.0999,4.4037,0.8588,2.0489,1.8296,1.65,4.02,1865347.1415,1492277.7132,1041223.7422,13915489.6756,11132391.7405
600000.SH,20120903,7.63,7.63,7.53,7.58,7.61,-0.03000000000000025,-0.3942,553933.24,419440.943,0.532,1.28,5.1819,4.4746,0.8726,2.0818,1.8591,1.62,3.96,1865347.1415,1492277.7132,1041223.7422,14139331.3326,11311465.0661
600000.SH,20120831,7.58,7.68,7.57,7.61,7.61,0.0,0.0,372551.05,284745.594,0.3578,0.87,5.2024,4.4923,0.8761,2.0901,1.8664,1.62,3.94,1865347.1415,1492277.7132,1041223.7422,14195291.7468,11356233.3975
600000.SH,20120830,7.5,7.62,7.5,7.61,7.55,0.0600000000000005,0.7947,448042.11,339823.939,0.4303,1.08,5.2024,4.4923,0.8761,2.0901,1.8664,1.62,3.94,1865347.1415,1492277.7132,1041223.7422,14195291.7468,11356233.3975
600000.SH,20120829,7.56,7.57,7.52,7.55,7.6,-0.04999999999999982,-0.6579,384194.44,289895.904,0.369,0.94,5.1614,4.4568,0.8692,2.0736,1.8517,1.63,3.97,1865347.1415,1492277.7132,1041223.7422,14083370.9183,11266696.7347
600000.SH,20120828,7.43,7.62,7.4,7.6,7.4,0.1999999999999993,2.7027,547637.43,411991.622,0.526,1.48,5.1956,4.4864,0.8749,2.0873,1.864,1.62,3.95,1865347.1415,1492277.7132,1041223.7422,14176638.2754,11341310.6203
600000.SH,20120827,7.45,7.49,7.39,7.4,7.49,-0.08999999999999986,-1.2016,403345.1,300069.736,0.3874,1.17,5.0589,4.3683,0.8519,2.0324,1.8149,1.66,4.05,1865347.1415,1492277.7132,1041223.7422,13803568.8471,11042855.0777
600000.SH,20120824,7.52,7.53,7.45,7.49,7.52,-0.02999999999999936,-0.3989,369636.16,277056.694,0.355,1.1,5.1204,4.4214,0.8623,2.0571,1.837,1.64,4.01,1865347.1415,1492277.7132,1041223.7422,13971450.0898,11177160.0719
600000.SH,20120823,7.51,7.55,7.47,7.52,7.52,0.0,0.0,363664.06,273444.02,0.3493,1.05,5.1409,4.4391,0.8657,2.0654,1.8444,1.64,3.99,1865347.1415,1492277.7132,1041223.7422,14027410.5041,11221928.4033
600000.SH,20120822,7.52,7.53,7.47,7.52,7.51,0.009999999999999787,0.1332,353264.54,264640.473,0.3393,0.78,5.1409,4.4391,0.8657,2.0654,1.8444,1.64,3.99,1865347.1415,1492277.7132,1041223.7422,14027410.5041,11221928.4033
600000.SH,20120821,7.51,7.56,7.49,7.51,7.52,-0.009999999999999787,-0.133,362689.4,272732.527,0.3483,0.79,5.134,4.4332,0.8646,2.0626,1.8419,1.64,3.99,1865347.1415,1492277.7132,1041223.7422,14008757.0327,11207005.6261
600000.SH,20120820,7.52,7.56,7.46,7.52,7.55,-0.03000000000000025,-0.3974,270382.16,202877.23,0.2597,0.54,5.1409,4.4391,0.8657,2.0654,1.8444,1.64,3.99,1865347.1415,1492277.7132,1041223.7422,14027410.5041,11221928.4033
600000.SH,20120817,7.52,7.58,7.51,7.55,7.53,0.019999999999999574,0.2656,333226.65,251555.254,0.32,0.63,5.1614,4.4568,0.8692,2.0736,1.8517,1.63,3.97,1865347.1415,1492277.7132,1041223.7422,14083370.9183,11266696.7347
600000.SH,20120816,7.59,7.59,7.5,7.53,7.58,-0.04999999999999982,-0.6596,406302.97,306256.972,0.3902,0.79,5.1477,4.445,0.8669,2.0681,1.8468,1.63,3.98,1865347.1415,1492277.7132,1041223.7422,14046063.9755,11236851.1804
600000.SH,20120815,7.8,7.8,7.55,7.58,7.8,-0.21999999999999975,-2.8205,895552.47,683068.987,0.8601,2.03,5.1819,4.4746,0.8726,2.0818,1.8591,1.62,3.96,1865347.1415,1492277.7132,1041223.7422,14139331.3326,11311465.0661
600000.SH,20120814,7.76,7.8,7.73,7.8,7.75,0.04999999999999982,0.6452,397436.89,308683.311,0.3817,0.92,5.3323,4.9963,0.9606,2.1423,2.0032,1.58,3.85,1865347.1415,1492277.7132,1041223.7422,14549707.7037,11639766.163
600000.SH,20120813,7.8,7.83,7.74,7.75,7.8,-0.04999999999999982,-0.641,472820.79,368478.427,0.4541,1.1,5.2981,4.9642,0.9545,2.1285,1.9904,1.59,3.87,1865347.1415,1492277.7132,1041223.7422,14456440.3466,11565152.2773
600000.SH,20120810,7.79,7.85,7.78,7.8,7.75,0.04999999999999982,0.6452,467829.8,365500.895,0.4493,1.11,5.3323,4.9963,0.9606,2.1423,2.0032,1.58,3.85,1865347.1415,1492277.7132,1041223.7422,14549707.7037,11639766.163
600000.SH,20120809,7.75,7.76,7.69,7.75,7.73,0.019999999999999574,0.2587,324902.96,251340.987,0.312,0.64,5.2981,4.9642,0.9545,2.1285,1.9904,1.59,3.87,1865347.1415,1492277.7132,1041223.7422,14456440.3466,11565152.2773
600000.SH,20120808,7.7,7.77,7.69,7.73,7.69,0.040000000000000036,0.5202,538211.68,416624.081,0.5169,1.02,5.2844,4.9514,0.952,2.123,1.9853,1.59,3.88,1865347.1415,1492277.7132,1041223.7422,14419133.4038,11535306.723
600000.SH,20120807,7.72,7.73,7.65,7.69,7.72,-0.02999999999999936,-0.3886,349125.28,268267.939,0.3353,0.59,5.2571,4.9258,0.9471,2.112,1.975,1.6,3.9,1865347.1415,1492277.7132,1041223.7422,14344519.5181,11475615.6145
600000.SH,20120806,7.73,7.74,7.69,7.72,7.74,-0.020000000000000462,-0.2584,464111.05,358235.336,0.4457,0.74,5.2776,4.945,0.9508,2.1203,1.9827,1.59,3.89,1865347.1415,1492277.7132,1041223.7422,14400479.9324,11520383.9459
600000.SH,20120803,7.74,7.75,7.68,7.74,7.75,-0.009999999999999787,-0.129,440453.8,339338.689,0.423,0.67,5.2913,4.9578,0.9532,2.1258,1.9878,1.59,3.88,1865347.1415,1492277.7132,1041223.7422,14437786.8752,11550229.5002
600000.SH,20120802,7.68,7.77,7.65,7.75,7.65,0.09999999999999964,1.3072,754441.9,581966.475,0.7246,1.33,5.2981,4.9642,0.9545,2.1285,1.9904,1.59,3.87,1865347.1415,1492277.7132,1041223.7422,14456440.3466,11565152.2773
600000.SH,20120801,7.67,7.71,7.59,7.65,7.66,-0.009999999999999787,-0.1305,622708.63,476495.464,0.5981,1.16,5.2298,4.9002,0.9422,2.1011,1.9647,1.61,3.92,1865347.1415,1492277.7132,1041223.7422,14269905.6325,11415924.506
